"Feature","X_9444360021_A","X_9444360021_B","X_9444360021_C","X_9444360021_D","X_9444360021_E","X_9444360021_F","X_9444360021_G","X_9444360021_H","X_9444360021_I","X_9444360021_J","X_9444360021_K","X_9444360021_L","X_9444360049_A","X_9444360049_B","X_9444360049_C","X_9444360049_D","X_9444360049_E","X_9444360049_F","X_9444360049_G","X_9444360049_H","X_9444360049_I","X_9444360049_J","X_9444360049_K","X_9444360049_L"
"NDUFV1",9.80091635620697,9.6509017162587,9.91154143028193,9.94607738778392,10.0251565340655,9.84967837874964,9.65542593795839,9.77101442126768,9.58634287268686,9.88159479128457,9.7065747406779,9.86967700172003,9.75565916783018,10.2371698286172,9.76307361035058,10.0673331912168,10.1328635275092,10.0540895379763,10.1024538752032,9.81089921587244,10.087100585752,10.1049314454535,9.9337824919659,9.94232476004557
"NDUFV2",10.5842067583818,10.8934530423714,10.6525983120921,11.0421864406769,11.0388359666408,11.1287218828717,11.0287865166979,10.9430365507307,11.0023929431483,11.2301604288553,11.0619503764604,11.1500088751247,10.7935286053581,10.7704778732738,10.7496405564541,10.9900358170874,11.0884043906604,11.0692174169283,10.7618695637488,10.5256225231156,10.5620593004755,11.0045070744067,11.0080753226342,10.9142790501314
"NDUFV3",4.91716421999119,4.5853551918718,4.94784531001179,5.35075720456787,5.09369575087313,5.14907482087084,4.85358264181641,4.8363864533322,5.04396054723759,5.06091266187711,5.22970686053788,4.77074715596843,4.94691808301228,5.05241387790792,5.27268491369891,5.77137303929854,5.73379970787925,5.41884501516179,4.59882499271743,4.82409950643208,4.85815346935557,5.05614083458437,5.42038921808695,5.46379699138787
"NEB",4.91716421999119,4.7726134636868,5.20620929525032,4.77486185165023,4.55891654110971,4.46868069181096,4.4466141936256,4.78397881121372,4.37910090072403,5.17508928811568,4.52505806844668,5.4317119907883,4.22059703210284,4.60293461460766,4.55938489958869,4.62790126636936,4.68865654087438,4.46322401217476,4.66583480016707,4.31890776917638,4.6033522035098,4.58635087916644,4.53267476672877,4.61199309874262
"NEBL",4.39887361155565,4.59581057130158,4.4911581931766,4.31576330752653,4.74008113426706,4.49846947791945,4.47229669720573,4.46376143405373,4.61285125906308,4.34129609291084,4.48987732784863,4.64636805465642,4.36022249185308,4.66237591959686,4.52219550638556,4.51906677515222,4.4217965446018,4.41974815618416,4.57422110541511,4.69084095245669,4.49846947791945,4.46254449662634,4.81615981919361,4.62516374676152
"NECAB2",4.34736750200651,4.38735339730287,4.3200228412582,4.32859839023966,4.28776130409119,4.47795827230202,4.40058385464774,4.23911823879629,4.32037115981911,4.30441154356926,4.37179745685888,4.49228669829224,4.84752683305341,4.2560805780008,4.62533610746834,4.46254449662634,4.44726008875279,4.43126531255714,4.26968514697233,4.40115889008471,4.30344886312128,4.41607509560898,4.19789440961982,4.32409616214677
"NECAP1",8.20128551789371,8.15795618207552,8.35110380333946,8.93528099529537,8.81460171699846,8.90444573622711,8.06017670996343,8.02158017198627,8.06389930598006,8.79367025344962,8.82330011899567,8.77166748368795,8.07217597918357,7.97093133111928,8.10990554942345,8.9131504885965,8.86186158996348,8.92744393537978,8.00655848882268,8.15675604938901,8.21749210718824,8.66934191221322,8.66719201407281,8.87235991447703
"NECAP2",9.8199059173476,9.50477713550672,9.59539690993582,9.04555425203951,9.07143378038639,9.05960293681159,9.41127212510558,9.49869916264108,9.42694559243651,8.89837391822045,8.87422500137054,8.82715665769231,9.32493941188998,9.40772753625242,9.28190049625975,8.949558544225,9.0020524771069,8.95683522407915,9.60318541764654,9.46458779807896,9.44966403939578,9.02248273789598,8.99411699872334,9.00835790896298
"NEDD1",4.56275200760793,4.55876157334806,4.37877780021994,4.62930503809216,4.64814017459379,5.01511773239913,4.38989201172219,4.46753715854799,4.62688753055314,4.95562732953075,4.68920087424829,4.83759739714402,4.46001107699435,5.16579659733313,4.40035480132513,4.95313283260023,4.77995492057729,4.98838368930978,4.34592901602606,4.59115722308114,4.61360373697893,4.79547952313751,4.7976351578131,4.7374972866339
"NEDD4",5.62143464900405,5.59020616957943,5.75399022161142,6.37879640206132,6.30072944577948,6.25218776180197,5.72223173066892,5.74235908290297,5.56515930198346,6.2417402533448,6.18387865872273,6.4293329445721,5.3430090456393,5.4142018781856,5.48435070420808,6.03052386602274,6.43413765189971,6.12109675279723,5.63153409136708,5.42864552259184,5.11287662039293,6.4223410771504,6.37698936853618,6.62339026503419
"NEDD4L",5.54663146705972,5.44363745576466,5.5895821388235,5.78680782799146,5.76983145646909,5.90558175282016,5.51963138996805,5.36321761519751,5.44832515425303,5.46719763593995,5.62606725957436,5.88787472731977,5.30416890476734,5.2520568893511,5.46522609045965,5.63800670093209,5.19154421657101,5.00198255647701,5.72711974112738,5.88883881132836,5.59978221014884,5.41842344870985,5.49064746418874,5.31552119647927
"NEDD8",13.1040997392945,13.1705992429699,13.1211637995645,13.0840318265973,13.123917248174,13.1040997392945,13.1005110525366,13.1498482789319,13.1211637995645,13.141715304665,13.1135990273633,13.2291617543591,13.0041933525693,13.0041933525693,12.9054950823914,13.053352454325,13.0840318265973,13.0968578399803,12.9054950823914,13.035701898645,12.9148856763343,13.0611552433693,13.0742578224288,13.032593165914
"NEDD9",6.87853336294888,6.72325944478783,6.73159860078023,6.07016048451561,6.13103739580531,6.2152856087133,5.91652062783955,5.76243099053912,6.25848295935111,5.79824950509006,6.17874301623895,6.29254725734127,5.54714573643419,5.4142018781856,5.71389536797355,5.88716393714866,6.23927566236439,6.03662622215542,6.18866647511718,6.33895486432883,5.92460884418857,6.67065282352497,6.50206547382706,6.44421717208389
"NEFH",6.17782994129933,6.15944602753964,6.53857320790815,6.95230162383646,6.82458446850278,6.98451064520823,6.90405461468738,6.97598845535575,6.74880457607344,6.81217419999902,6.98839791529665,6.8336249868209,6.42384719077808,6.53540123071882,6.60541419990775,6.77977088776038,6.82855658454395,6.9337861403547,6.45918854947334,6.859065818492,6.41012920516294,6.99924567274228,6.92367125186165,7.15608062943703
"NEFL",4.33137455408007,4.33730055176761,4.27864921124726,4.63398457524986,4.72804893768891,4.41877580097455,4.43088574770309,4.33646841425635,4.50368321756042,4.4217965446018,4.7523919938126,4.75444351897956,4.8008508700491,4.60293461460766,4.58940176452578,4.76041390844574,5.24890693534295,4.67155105221042,4.64024890472335,4.65907934400075,4.32365487048754,4.28776130409119,4.56355776884047,4.93556194513634
"NEFM",4.26781209017222,4.47532293191759,4.46200860441722,4.59231248688183,4.38472614535873,4.40507084991075,4.64024890472335,4.79282047619426,4.41020764483803,4.51516377203833,4.5789360115174,4.55038645160849,4.5014336311279,4.62807044762739,4.40822559708961,4.93202988889464,4.42742592943887,4.71734257036684,4.52978205540333,4.37739190157906,4.37300316160878,4.61546867490226,4.35064430544307,4.30585887089036
"NEGR1",4.18211124825986,4.37802848292648,4.25695403957172,4.38243930647462,4.2351906274571,4.33877841958301,4.2497010700746,4.28628646752835,4.30186052849943,4.29346840190061,4.2482403555784,4.30821560309335,4.32708788310244,4.27977970472789,4.45247214416607,4.37101759683271,4.424599809718,4.30829721461091,4.33128500738198,4.32735268089396,4.52084363230373,4.49687813044489,4.34631400883393,4.36188149210401
"NEIL1",4.74103696427427,5.09474132291947,4.92418117671952,4.51859626788748,4.53267476672877,4.6009245361853,4.7993334986337,4.54053866438333,4.84772361978791,4.80453964747897,4.44700797711741,4.68720867450898,4.70155530792697,5.10495184692033,4.93276741668359,4.68976329912034,4.58552361750855,4.94301073140085,5.50884689409064,4.99970800484629,5.25606476927999,4.91285813258003,5.24448524937246,4.56953390770915
"NEIL2",7.1160814771233,6.75977402469756,6.98752182375025,7.29983541402446,7.10769405595966,7.39948949518721,6.76343049472347,6.63668152643055,6.50775777602894,7.24491646284255,7.10337270392689,6.86056671523265,7.05446603078839,7.11963033745134,6.60541419990775,7.19954728723991,7.0021559474071,6.8735949336814,6.81185320808608,6.78953049032808,6.84161371798046,6.79603646838163,7.04464192216207,6.74623112567483
"NEIL3",5.19113561968192,5.45806567466632,5.19498116312695,6.65847583031501,6.61850431137914,6.35387769002139,5.96952485466496,5.57041860419308,5.84694685050581,6.67307004633799,6.82702199620346,6.70170741162848,5.86159790707178,5.23576208698542,5.63080637365681,6.20252726031657,6.27472306542578,6.23612918382908,5.19595737647406,5.57628894037735,5.22474729378131,6.47545931617106,6.5407055142034,6.27313057447618
"NEK1",6.05229107250548,6.58195010802668,6.46800909131325,6.54286690943341,6.43138908952191,6.60485847272372,6.4093161081824,6.21734721503951,6.67976989639518,6.48078629366525,6.70816090187012,6.59463201918815,6.72604452272126,6.57893506265027,6.72990064256926,6.74997788767986,6.71844393966935,6.67065282352497,6.99109388440658,6.92841681034402,6.81674059157629,6.967223469767,6.79590122599282,7.05292763576409
"NEK10",4.67640226576153,4.55478237269613,4.76032172673564,4.36243973209962,4.49947727045168,4.4467444580532,4.69264287382205,4.33646841425635,4.81708300596266,4.46254449662634,4.82087478627192,4.51828648659419,4.65236001526347,4.62429974200156,4.73360684931258,4.50851545528718,4.72230936356266,4.44726008875279,4.61250000336861,4.88390564161526,4.41554255416684,4.52219550638556,4.58898754735911,4.42484537453608
"NEK11",5.42221244678181,5.32932898691405,5.77373726714739,4.44007840391196,4.63449953270852,4.91154009789279,5.43643850376535,5.52695045801074,5.50897890261905,4.93034947206425,5.00307771919964,4.99076480024392,5.45052604770007,5.24811713241165,5.1037425681166,4.49158233417564,4.5732628540324,4.70724832177006,5.11750872502782,4.94877971088764,4.99495895384141,4.39138590753394,4.32270351237499,4.50822360049036
"NEK2",5.53014092251415,5.2836660636763,5.16779407453122,6.05192869880178,5.92238042850423,6.48582541489559,5.3799780664928,5.18875965264079,5.24036791966314,6.01578131986869,5.80986907061744,6.25297616535072,5.2479596616685,5.11947478308112,5.75304311089626,6.04666402591469,5.56439731280207,5.72382499375037,5.14907482087084,5.1303062589775,5.55343130481734,5.58483071947276,5.64360894199449,5.86407695287353
"NEK3",4.44894183238106,4.2657582783021,4.3981957252052,4.29119236001535,4.1894395683438,4.29400288500189,4.21790606110751,4.69718317134212,4.1698506810536,4.3245390096535,4.35074123948928,4.43779005116983,4.28754061303205,4.31610660512286,4.23766993124696,4.29415435770444,4.29933714507938,4.33601467743137,4.38966237624242,4.40916047044124,4.26516395269508,4.36203511715194,4.28056715358645,4.39682491676478
"NEK4",4.51456932715957,4.75706396184314,4.47175272908427,4.34881060680201,4.68666821690385,4.37964084337658,4.30537327012046,4.49903817833766,4.51160766417394,4.50048688371051,4.25153492455517,4.67999169092339,4.57683045919737,4.50485028137185,4.32019855754806,4.46915987124983,4.35851437351867,4.33382156501846,4.44314242987539,4.37264000168511,4.31366236204681,4.37802848292648,4.2230841890586,4.39412561405773
"NEK5",4.54551335313366,4.22799027332594,4.29400288500189,4.26418447122523,4.25330174298463,4.2429233186944,4.2850758604701,4.26444331932323,4.28170950169834,4.28628646752835,4.29346840190061,4.36671890844988,4.2135719690608,4.19662441292519,4.39244641315166,4.28843172696674,4.21689644733039,4.2929365165867,4.23432388970307,4.21990648418849,4.20717491243298,4.3025750491375,4.21508213583082,4.20391523753257
"NEK6",8.29725910140896,7.98161346702627,8.11336108505424,7.81008802982053,7.71798885736036,7.75597084051074,7.61406385870651,7.76517397072717,7.67868645601004,7.86242922733018,7.84403726663027,7.58148124434693,8.14622799625618,8.21352837576502,8.15883985197363,7.82876965885781,7.95040867838753,7.76972606885622,8.08361100203827,8.27501756449305,8.11154741753209,7.96159299076834,7.94036112196829,8.13680834941635
"NEK7",4.45200571830731,4.21531954332241,4.3981957252052,4.25777280895466,4.52931560783326,4.33056180523561,4.38472614535873,4.37201105873388,4.25020607685539,4.64664254584793,4.40472332534822,4.50179968105794,4.53913261036315,4.39960992760491,4.7177037719993,5.2858211503166,4.73656173597908,4.97426687635607,4.51412402512108,4.47229669720573,4.54801376810725,4.65977876627903,4.61147068094231,4.61199309874262
"NEK8",5.64023816012741,5.55796810156767,5.55125369308731,5.05320777616789,4.97666661870183,5.05134270444863,5.63752376817341,5.13412879551089,5.54076815237752,4.94003119266754,5.5587334513823,4.59630703800682,5.32798390155907,5.07711793832678,5.21864554547748,4.74624124766572,4.70962657902296,4.59312719995713,4.76041390844574,4.85775946338785,4.54535772519735,4.81029559488222,4.93686447715801,4.7746607621015
"NEK9",4.21651290524294,4.27818790381241,4.34233033025348,4.37771427251005,4.38179168310126,4.26107795490788,4.33002556254975,4.31525413203746,4.27439023210717,4.25481149488386,4.27107111084019,4.2660851193381,4.37484500258816,4.27801174893345,4.2335607024294,4.52613732834811,4.37148919413142,4.26101235411608,4.46699842742505,4.29676902427519,4.29346840190061,4.28235795062544,4.47559357251966,4.18656035582086
"NSMF",8.22124356317311,8.28909558674846,8.08294607308349,8.0095007190311,7.86628575861328,8.05607185874737,7.83022315103779,7.83623296767287,7.86821659707065,7.91476984799697,7.82379027156179,7.64075533172658,8.48567741773306,8.63294889244538,8.60553263729109,8.27295906644775,8.09028760481758,8.24640297913741,8.25477160761257,8.45138185404673,8.59432370099592,8.19826990084307,8.04652020714524,8.01761904070221
"NELL1",4.3715415418626,4.43113994396158,4.45880575879908,4.33730055176761,4.24086672971618,4.4911581931766,4.79443301821779,4.28999549461151,4.37384775243892,4.50048688371051,4.2597975493354,4.29746592390062,4.42829059228011,4.36528731845893,4.41914066013815,4.42490506179259,4.27563705188656,4.34517041846897,4.23794744798898,4.61659405806453,4.78483676210632,4.35672886714282,4.44390692583675,4.30788739734391
"NELL2",4.20479249721614,4.27999454962587,4.44603160146022,4.27864921124726,4.31805554966481,4.21875702530989,4.39513719747767,4.53267476672877,4.41901838380904,4.35298424454055,4.31788233215478,4.53482360473855,4.3579209376443,4.19079713952734,4.33555602859217,4.22005210948062,4.35851437351867,4.43779005116983,4.37201105873388,4.45974082224823,4.32156955442421,4.80566140774395,4.23259128912829,4.30177972964331
"NENF",9.8958967412777,9.81089921587244,10.0047380412499,9.62868811021339,9.7798694020201,9.58601049986826,10.1352333423682,10.0587186499123,10.2439719961757,9.59681825048507,9.53685381301813,9.33270739241544,9.68119405499611,9.58132568183705,9.53773562906958,8.90444573622711,8.84149806799861,8.95351675959224,9.15156566030937,9.483596988406,9.2501102901412,9.0751219072618,9.21822963564254,8.89515796313113
"NEO1",6.67180298334099,6.39217013620599,6.89562283853055,6.75532947938864,6.53973667474007,6.55803428106388,6.36824757855874,6.68345914004927,6.66485860851589,6.45127582178012,6.69881704243455,6.77374044864881,6.29522878447248,6.36310841825869,6.29358215121435,6.66657564874765,6.53241709614505,6.62825972733859,6.37184501702616,6.31121411588265,6.3496086924568,6.62186518129375,6.51076034083213,6.40726365252258
"NES",8.62505342371817,8.40907163283499,8.4778837455258,9.21130978219012,9.28817821735868,9.16954864465141,8.24840085855363,8.1691095386392,8.10880630243207,8.82181306366462,8.80631387856021,8.84644946311106,8.766203698879,8.87121146283323,8.44746110813047,8.65716869252024,8.6891672503245,8.6488210567821,7.41753405841952,7.37117555753049,7.44459881036958,7.91126568894621,7.80027820878409,7.58000543586704
"NET1",8.35830214925929,8.26879425874575,8.13773707920756,8.55404425214711,8.57369360329807,8.54141839316651,8.85473779144212,8.88439876167961,8.7586943452177,8.98363425731941,9.03442003855812,9.04361907678627,9.05070962158069,9.02248273789598,9.12210476181271,8.96515828305226,8.82389716520722,9.15921901239966,9.08471917912253,8.99182818482841,9.20746119699879,8.70555955886788,8.50410626696451,8.54946288805306
"NETO1",4.57049658730359,4.81122768039035,4.79689241145986,4.39077619355228,4.57144228158066,4.58141222674143,4.75145653944898,4.38822753895583,4.57177000724689,4.9142643959278,4.66779961371722,4.61147068094231,4.66833271150171,4.40762847171219,4.41376101204186,4.54487808269937,4.62516374676152,4.39762024463897,5.02126411622978,4.36002009709588,4.63485063137404,4.43715805176469,4.79291247924623,4.82919033800403
"NETO2",8.11238394272959,8.5695382745684,8.23954765306584,9.35894364704138,9.30676370183874,9.43364144007635,8.55501951667382,8.58812810057147,8.25315692823275,9.29551011697541,9.28757235386264,9.27927145510134,8.38135263311479,8.56355288029599,8.59011826854239,9.56907189459848,9.38062287618862,9.57214708692884,8.27081004790537,8.38427905927386,8.36269163889243,9.21034098708674,9.18629938327692,9.1739419386082
