"","GSM468603.CEL","GSM468604.CEL","GSM468605.CEL","GSM468606.CEL","GSM468607.CEL","GSM468608.CEL","GSM468609.CEL","GSM468610.CEL","GSM468611.CEL","GSM468612.CEL","GSM468613.CEL","GSM468614.CEL","GSM468615.CEL","GSM468616.CEL","GSM468617.CEL","GSM468618.CEL","GSM468619.CEL","GSM468620.CEL","GSM468621.CEL","GSM468622.CEL","GSM468623.CEL"
"MRPS35",9.38031046727957,9.06156517714626,9.52965251662437,9.68861893572459,9.49504279265999,9.80862713464804,9.30042385823229,9.02911180481599,9.41303604162484,9.54173173657384,9.57651797847105,9.68758396203047,9.30165631412496,9.14028676781325,9.55450105868807,9.5533625306765,9.74015394658772,9.80433815307457,9.28414868611173,9.33853781044245,9.31690862270603
"APOBEC3G",5.2591826584143,6.55914335367007,4.92790316790254,4.73761041498502,6.98064592394728,5.84243297234053,5.49777525818529,5.87762628221349,5.24760950494115,7.10412564611677,4.91028183408438,5.84413628966064,4.86241189068972,6.12322357447267,5.02239636826122,6.46614003935512,4.16586508840685,5.15731454688912,5.02448807130236,4.97757717974584,4.62349770117331
"RNF6",6.6193911741287,6.0799339035602,6.71949575990364,6.031735374736,6.35507051398438,5.14689518962613,7.248039254271,6.11647488211917,6.93912669815817,6.03127408252446,6.07450562983497,5.43040133524201,7.19586765407872,6.26937263018763,7.00061672132532,6.17675966523457,6.48251330180669,5.91866095532228,6.13593070906869,6.12243000606905,6.11743887357675
"PPCDC",6.37416405725708,6.27731118024338,6.41358398655233,5.9196844632747,6.80613294591255,6.37013126678897,6.04397071420848,6.32918222489043,6.21319380919625,6.58851353722078,6.02716667961406,6.21796062354657,5.99768478042617,5.8246185109654,6.61767697771019,6.14522078394236,6.20623549866614,6.18494277078111,5.66765581484973,5.7859141869712,5.63091427193045
"NIF3L1",7.79067703149,7.43358770457614,7.62072728185837,7.73314368716707,7.41540045445771,7.57620527959428,7.73849110213315,7.33287112710452,7.75706232960403,7.22654478359325,7.45000683819887,7.48597504025327,7.45263896899577,6.96542580926021,7.73960265651728,7.36716849440946,7.73180226319051,7.47413886474697,7.29583911687709,7.38207392482192,6.94670924534758
"CCDC90B",6.34018579795291,6.6363000847267,6.24118924921963,6.18361784346562,6.48044946635791,6.66092928347352,5.78081224901703,5.98246096053042,5.87272821949354,6.29567140205791,5.94095393247239,6.38955553421628,6.14557786888042,6.44454134846771,6.30624177794589,6.71228501056203,6.28032801237163,6.61193047591019,6.05965902905474,5.67903309316683,5.78925209676893
"FASTKD5",8.24808071380778,8.07114612024451,8.19287337066164,8.17195570219851,7.97191158812445,7.98115836673193,8.38871386480503,7.96124472699356,8.14674282480464,8.17005941335675,8.13076397095514,7.87731007918341,8.05152220823905,8.1563131295539,8.07025310748201,7.84277090052823,8.1553580309414,8.04234885444476,7.88435892489546,8.03629876859068,8.03424985652197
"AASDHPPT",9.49446238111032,9.35548372687123,9.6438980459311,9.79627603934692,9.75388119403006,9.59450580984345,9.52820691396254,9.15728687456377,9.57813499716331,9.63471530203219,9.63935774374227,9.66243742359275,9.46791269673992,9.08646518856285,9.50091642732551,9.55024511377077,9.52091543470166,9.49820522897495,9.26895744627701,9.01016903453256,9.04058078968025
"BCL7A",6.21413328994646,6.6518649934267,5.87442211040795,6.36448634207917,5.55869230044229,6.46209125075558,6.13801521934827,6.57410349484647,6.07689128211624,5.71120891246134,6.26225883162713,6.33891856762813,6.41136305352391,6.16763987583386,5.89551265993526,5.36007309429435,6.34580937171099,5.92331609091493,6.33071617718437,6.30381749285456,6.41516467158558
"RNH1",9.27976700666801,9.552123698645,9.45420660300077,9.44367377714606,9.58553785696549,9.69485805545993,9.34463737102939,9.35157499764475,9.43219248775752,9.69152067935286,9.4295107130825,9.65455411761783,9.28826616167244,9.45825580280099,9.50890417925079,9.59522309553063,9.60119812805768,9.67199971127462,9.56739061770864,9.45502352210424,9.44590647336955
"AGBL5",7.06403537584473,7.96841922108974,7.38362892354729,7.40833671907366,8.18967419204909,8.29761243938798,6.78120070206003,7.66058265367555,7.0685950422316,8.17812425766218,7.00695823018428,8.02894323845972,6.61648453475154,7.49929291750672,7.2188562543475,7.95802754340243,7.2190746947078,7.86189149210808,7.67788907320665,7.61962227792688,7.38030613827663
"RNPEP",9.34942971880517,9.55090096051282,9.32238911869524,9.42451043834972,9.53259609627415,9.60696530077592,9.17724219770365,9.36533157988526,9.17194763505855,9.27732679131343,9.28430514127175,9.45586918422903,9.23123213448363,9.32592138968986,9.19246120654121,9.35592154422299,9.2883548901608,9.23869999687757,9.47998638596333,9.4882086495168,9.23294644514308
"LDAH",7.48585282826542,7.97073400925834,7.52902135601788,7.77130547063097,7.75201732563582,8.02230667272782,7.32364276275405,7.71647557341495,7.18795953465387,7.69783656584417,7.46373924622591,8.02807143503444,7.24251045317031,7.35407928718768,7.34401693618936,7.37614001487375,7.62609151121764,7.59912678779138,7.46405565870462,7.22280069399941,6.95919553645532
"ELAC2",8.40593608585017,8.12852806571522,8.371299102571,8.45238900074992,8.38474038819557,8.44374754052656,8.22769549174207,8.02643124849848,8.2217311576801,8.24814000923887,8.32460808565676,8.27227020657837,8.21984815391968,8.10501945967429,8.30519904644741,8.13378871538459,8.39127482550169,7.98024702557854,8.32365293700223,8.13196332004517,8.1085164316683
"GUF1",6.37485321504043,6.61413915346226,5.76334687824171,6.08054378248777,6.04614106872355,6.68997221935751,6.18452093482665,6.56249404749147,5.93434156377122,6.32324834494349,5.63491905872085,6.4264428283017,5.97417152437315,6.42805465889753,6.1034040120024,6.11337829841073,6.05839719219713,5.9772667759666,6.02301379592328,5.91302652609395,5.91430530744821
"SPCS3",8.22390287494799,7.95580848707687,7.78667073224387,7.62361080248398,7.75211518297534,7.38976297627528,8.6255560228873,7.98782092702187,8.12953792731029,7.50615660134052,8.04039680146034,7.73702142340948,8.7643971979642,8.7290283095869,8.30943704977015,8.32355362124718,8.34072738328342,8.45582272340299,7.92697190240886,7.67176480802165,8.52090376730142
"NAA35",8.57151475306852,8.13006968627345,8.85779737735588,8.67877744888199,8.3257374909466,8.43245023774417,8.67513369597197,8.298485518558,8.53042086110458,8.28324113545534,8.59556658693828,8.35441501420115,8.37151872514988,8.12249244973419,8.61688436163946,8.129639251777,8.70199670801816,8.20762977089002,7.77705058060056,7.99112988694344,7.72377174603249
"RINT1",7.67527986717007,7.46525195044087,7.45632078609832,7.48792252805723,7.32409010074765,7.28355684260675,7.46628206829116,7.39763960790612,7.22746193374625,7.25560419313753,7.12340164704833,7.1454974499324,7.39941422954631,7.3974061686207,7.32409010074765,7.33842481827042,7.38577574036148,7.09615615276455,7.15292122649363,7.13995672957727,7.27841938939061
"ABCE1",9.82162511452973,9.56676707078293,9.65420118087701,9.44343007988887,9.53008270065441,9.31881855039051,9.73868232679746,9.45542889935428,9.51599090488481,9.40119433936144,9.21851005299237,9.34153880792373,9.82262961967294,9.70082685600883,9.46775725932396,9.44922702605219,9.63034935104529,9.53787148304991,9.13190900461216,9.05356402556077,9.44352885115176
"SCOC",8.94712050594616,8.68556063498558,9.36757481971744,9.05941387120035,9.34182554923154,8.63209036352272,9.05363428662392,8.59263435341813,9.30500864768472,9.10832145665989,8.9153581644005,8.95061532710929,9.04511969281175,8.69139108248445,9.45090810905965,9.32120163152909,9.07496256131734,9.17074825816424,8.65098666297864,8.6636158253044,8.71300062612952
"DHX35",5.98885604455751,5.40212782646139,6.12489291511234,6.21510427905842,5.76723153313967,5.62329004035127,6.24494339011644,5.61822936355311,5.98036011502562,5.17315064650677,6.06925023962985,5.74659193746427,6.09448896977214,5.34479610224696,6.50448331613037,5.31750742759226,6.28872210764572,6.17203644251371,5.91338219220701,6.02579085228236,6.06001588829354
"CYB5RL",4.56701589567147,4.52279636229505,4.53709543226912,4.61817644931944,4.68932313151416,5.25708993804451,4.52523511887043,5.00327498309657,4.33771301637805,4.75369013357143,4.67068948891234,5.1966431876985,4.4260194698133,4.88376787004917,4.59610039889456,4.74350148665363,4.43241912702456,4.34759349686589,5.00102305627741,5.06214171927374,4.76835124438433
"MIIP",6.78908147632242,7.15214169824418,6.75248737199111,6.84143728934432,7.13898330824181,7.42451542893477,6.75849653888962,7.0308794812122,6.59881069762705,7.16857670943399,6.75596783606938,7.19857951839257,6.78810947547613,6.9585014352863,6.74003354788156,6.93831314260458,6.78571244931024,7.13621366534297,7.10531865365831,7.14653234050843,7.08854409846262
"ATG101",8.57862696026571,8.73337908970092,8.81320828315648,8.64658791546491,9.08415554202819,9.03944642233616,9.24572340434638,9.26233035945516,9.13740057518506,9.67520424925543,9.17623716035182,9.31860080591579,8.81318296485904,9.44929293146248,9.19200875964934,9.34267472658912,9.21371447853605,9.54006397861636,8.79089447083192,9.3937652876722,9.23474152154205
"CELF6",3.38372371377025,3.38645327967898,3.80143884983531,3.48113829010746,3.44467149519019,3.55941172800577,3.48499234581517,3.41749413264617,3.56566099048839,3.51038432323732,3.48841511874202,3.44771084979375,3.6417964548575,3.8359414908933,3.40456840460172,3.30661378930936,3.48499234581517,3.39667734217881,3.50415961007236,3.33281837297138,3.41156686843214
"EEFSEC",6.22977792404903,6.26446840836088,6.23340181134663,6.13076947978562,6.63654250306389,6.33749310478507,6.02571430276886,6.22977792404903,6.063228023815,6.56182508986879,6.31291847413574,6.22188379372204,5.74616266247928,6.05791740157515,6.02919317847413,6.0966033230455,5.98498397408686,6.08855044798277,6.50703032350611,6.54896667978575,6.26033666572317
"CELF5",3.53030452871032,3.56698227839333,3.34783351799147,3.4519775680153,3.36237039970749,3.38183215894786,3.7477817653085,3.6083096980879,3.65586802210409,3.19844691650009,3.88438879325333,3.33127744779311,3.67102354485581,3.52412367801551,3.31367177933373,3.59324360263059,3.52564011056885,3.52412367801551,3.42158516122642,3.39873576425448,3.4996634477077
"FKBP10",7.50678033558678,7.39103205328919,7.37898536046391,7.58271078075136,7.73288843350616,7.59885459285077,7.25606771427229,7.68930430211652,7.16660022259367,7.34640819122086,7.29392369535773,7.31813712801271,7.55700210935931,7.29739916774074,7.43676160472716,7.55508279486798,7.81834279600612,7.47951411959204,7.60921503327769,7.56585719071387,7.83243781217698
"SMAP1",9.28896298400067,10.4005132054982,9.28800534948028,8.7919028371259,10.2553047095569,9.46353603780337,9.12935800876088,10.2123388161742,9.24046324523758,10.1773953471872,8.35189393563771,9.62579331638845,9.31939774074624,10.2006235506708,9.58937819288526,10.5231446049533,8.71837648001816,9.58793549130493,9.95173841120602,9.76900255769658,9.70921982707918
"TRAPPC11",4.04168691407228,3.62313187003707,4.12975645551993,4.25333193968132,3.37078326100766,3.24021876723513,4.04724513163016,3.49745386213742,3.70440296767928,3.21312506046436,3.5024310438259,3.49639753610836,3.84559149080068,4.17154375916133,3.95561859069771,3.5940091467301,4.17599118771239,3.64367223689369,3.81894915087308,3.70622408460652,3.60444021851236
"ZFAND3",7.92485853145732,7.96950251877732,7.74115845659326,8.31045607794689,7.51258944168492,8.17485785439569,7.56619279657082,7.80981835141249,7.59974500075199,7.67145349341917,7.79206237624293,7.93469008962561,7.79418733131223,7.93777006814607,7.75696991078519,7.59583358541568,8.12769575609568,7.94188759261669,7.80981835141249,7.74329599562934,7.7573044130359
"C14orf93",3.86867138320452,4.56974572619203,4.08675865095444,4.11238035342467,3.87015975991986,4.52636298550259,3.97272253000041,4.32853951365994,3.85745980276749,4.1448424418649,3.82767608654,4.56340723639465,3.75697449535313,4.21809014134067,3.77011390364766,4.1986754542515,3.86267855113249,4.17641668806496,4.10252376345494,4.0775696842215,4.10475020709521
"BCL9",6.37624355463159,6.42102240458542,6.08277106259709,6.31267216360498,5.71043265551056,6.45395539704313,6.25152310279656,6.29322150417037,6.07601677595988,6.07185722925704,6.15848525208038,6.30342631639416,6.09750662952718,6.1562684150346,5.94770154878932,5.66309809718283,6.00381141105397,5.99163826758198,6.25590557105668,6.38585296966394,6.46503976792377
"ROBO1",8.59589071255406,8.59535684135921,8.1146692429951,8.96427746612405,7.88605995338947,9.13409487046434,8.58213703495476,8.6190536051346,8.11352507241422,8.04004156764013,8.85775509615193,9.08710024316074,8.53627163876874,8.53069829874245,8.38712133434255,7.83799364893066,8.82369872138707,8.68522970423761,8.85485592910154,8.57503210962562,8.60133554138184
"ROCK1",10.2837763446478,10.3784522695396,10.5392181245193,10.0528396485905,10.6053048492015,9.8974021602381,10.1593926715471,10.4284115990739,10.366276049793,10.6781870862234,9.94405656550967,10.2599960065474,10.0478798707504,10.262152972219,10.4520970594754,10.5347977344111,9.99854841370576,9.93980635113749,10.5024115692048,10.4867570792159,10.4686856753097
"ROM1",5.61543972435155,5.64757904760219,5.59266750647244,5.61543972435155,5.61043280041827,5.54529230503188,5.71082924100865,5.30017308711484,5.42232530673797,5.43910884194766,5.82401322454181,5.59316646022219,5.41822546188459,5.3629967354146,5.67723544403025,5.66366880746382,5.65374792179059,5.3620211129529,5.49004018709847,5.64504760355915,5.74812353222468
"RORA",7.784586180191,7.47972092304378,8.09236380668955,7.5855859263102,8.49319574856074,7.40892630294876,8.76785860588685,8.50877341272301,9.14253159504618,9.20634700699897,8.84095654690738,8.22653583131835,7.70899623162782,8.01893906688645,8.67587408749463,9.4479695249332,8.35561906898475,8.28021631037573,7.22396700374684,7.6383478869667,7.74949432846245
"RORB",2.97266302279924,3.03479435930003,3.25079541099723,3.0953991398387,3.16086165856114,3.02525373077125,3.04580152392295,2.94694308378807,3.39794697735126,3.14785102442096,3.33679081856255,3.09379320747294,3.04165774550567,3.03553244335826,3.07328245694015,3.2660330999661,3.11807725937676,3.03394963615569,3.06558661457079,2.88409755571889,3.07328245694015
"RP9",4.86921787337245,4.08416619805712,4.33353478515367,4.73815272387637,3.65768800604937,4.22133223183353,4.70840947142822,4.17166475214919,4.52587236621909,3.96809879728194,4.48988761457865,3.98082313243347,4.57562586358409,4.22693887838634,4.30763665451413,3.69759432245435,4.81866372576171,3.8697880017739,4.33217397211966,4.06829215000877,4.16583208879917
"RP2",8.07226307669742,7.95405720094369,8.06651449522085,7.9109036678589,7.88221869743478,7.57758152371284,8.06115497175808,7.49687405680336,8.16467687934788,7.82954576134703,8.0070368311602,8.12880974065183,7.98637593643562,7.70975515526901,8.20746606944204,8.27521693993436,8.26810379526692,8.6265359451503,7.64879778149849,7.68695404725135,7.71511028951069
"RPGR",6.02883164957818,5.83685944101327,6.3137364662353,5.79870230542088,6.27769857706577,5.36232116049573,6.30220271205294,6.03091079253322,6.31444369134493,6.55860179990622,5.94476049581615,5.56528407579802,6.03091079253322,6.09258216335626,6.08879647060711,6.47698986961936,5.62743522363419,5.32690111488266,5.89774411121118,6.03091079253322,5.86160940812199
"RPA1",9.66387457633668,9.20159521911681,9.8485996357369,9.65598907404418,9.2739478230311,9.30016815264444,9.69640424922074,8.99300457575764,9.62788480730667,9.0689899823372,9.49723778233299,9.11915498505318,9.47304210286231,8.73360997899128,9.69609892817845,8.93982317849933,9.37816154358972,9.05131785222222,9.5602860592999,9.30682543635059,9.0421409379026
"RPA2",8.13159820813419,8.03486223788101,8.13655983073528,8.03054732265472,7.94656261818951,8.23470548868218,7.94613819430861,7.70601985534167,7.84244696244404,7.64235873616407,7.64832814357329,8.0005300388014,7.93457377946814,7.86644593986187,7.93554996447124,7.68751367007494,7.91204503176625,8.17916454895765,7.72948709188607,7.44121330386076,7.84056273373011
"RPA3",9.05707931721545,8.42265478331938,9.01668083356371,8.72853251027082,8.84108827890176,8.54193350111181,8.96853501408425,8.200175304424,8.82534407368973,8.51992566628571,8.58974556293003,8.43500833163928,8.83379043268663,8.13858607347896,9.0438549991775,8.63850165535127,8.69574470938268,8.29679743139084,8.43868436009733,8.35507658898946,7.87479784741355
"RPE",9.46308749607142,9.31521528372946,9.37607713231451,9.04375943565124,9.34670334713428,8.73569896632083,9.33941413694312,9.06082959816993,9.13070454655717,9.14805754735737,8.60251894805292,8.85156013895425,9.17169932308998,8.96993129404606,9.30546233729219,9.26198731967042,8.99959447871143,8.78386180997335,9.06333441693947,8.94730670625235,8.90806009542991
"RPL3",13.5098834906212,13.60722726143,13.5989172647494,13.7627174092916,13.5191307704535,13.6491366050664,13.5639329650464,13.5857631288068,13.5220596937496,13.5970596940943,13.650692577503,13.6484129879447,13.587869921194,13.550336817514,13.5356834609874,13.537247520388,13.73904684696,13.6585231540164,13.6286600089366,13.6542378281533,13.6264847455241
"RPL6",12.8785348627898,12.8751682974716,12.8668065968144,12.8718414399703,12.8052884151624,12.9303324437254,12.8718414399703,12.8785089629998,12.8711603579096,12.7124512093274,12.9368124011471,12.8954836993053,12.8621165582916,12.8870123885726,12.7566769104941,12.8104349174919,12.9292502919125,12.9138196759769,12.8981671086067,12.8718414399703,12.8653592086355
"RPL7",4.38519053293779,4.26253101752029,4.60813178229068,4.23136912922794,4.06261743129878,4.12356206072982,4.37917669170174,3.98137038306726,4.20500067410341,4.27546706292602,4.49571000318537,4.18057922379034,4.29435914760743,4.70061214086381,4.35251703739248,4.40874216468409,4.83657773730186,3.91129198924688,4.0607549581685,4.35119828767486,3.91720730065734
"BCR",9.20402588285529,9.58257540441789,8.23936666834846,9.22149292776034,7.82022860647295,9.2029402938713,8.93522649848026,9.53731446895272,8.09736456134832,7.86812021490431,8.79720104299406,9.03098750780755,8.84410820654409,9.21050963841342,8.23632193984889,8.28045364515992,8.9018321610807,8.67648836849666,9.09985165857316,9.07620898270764,8.9736225209966
"RPL8",12.9342380203081,13.1328427194115,13.0072150710696,13.0159221246564,12.9779437554302,13.0434747410109,12.72174045117,12.9183562454416,12.7594394117929,13.0950792617312,12.862133098112,12.9679041668213,12.7358240553343,13.0762512503678,12.8913141624779,12.9385929424276,12.8907396227081,13.0281265692168,12.9562554784167,13.1322169391287,12.931344659145
"RPL9",13.4574021697006,13.4724424139594,13.4865575814146,13.5154684135455,13.4673446780226,13.45771858909,13.4923629307793,13.4280468744292,13.5069512116311,13.3620507401014,13.6353468226247,13.5089348530716,13.4211921190464,13.4996859842148,13.4801327546414,13.4815198205009,13.5553937581526,13.488613042538,13.5000321777836,13.4980212564011,13.5097548246269
"RPL11",12.8301935407252,12.8587207642439,12.863414087145,12.9427608467742,12.9015481287739,12.8953055993395,12.8547428266977,12.8375791849414,12.878580473834,12.7654147598027,12.9460999510309,12.8630145312321,12.8522980014204,12.8183486127622,12.9614488888126,12.856982056768,13.0340134097423,12.9143513496011,12.9896121222132,12.9202310723714,12.878580473834
"RPL12",12.9537369848231,12.9684624180849,12.7213844500222,12.9656209088601,12.8440774955565,13.1458566455888,12.9656209088601,13.0447603336247,12.7559020966992,12.8956896644432,13.0481435035162,13.0733386304544,12.8992186314076,12.9801190626984,12.7738119183,12.8709809219904,13.0241976130182,13.0705538701313,13.0024613087592,13.0589708308296,13.0197869238147
"RPL15",12.2805302069495,12.6313892752062,12.3690461446302,12.6392937650304,12.6529837440947,12.7624558780905,12.3205544966599,12.6541995467385,12.3845957423465,12.6551134660861,12.5316449567309,12.7419815739399,12.1980317616494,12.6380160584634,12.2805987209646,12.5933000729219,12.5950827538736,12.7666836014639,12.8160639748954,12.8435738495652,12.7636620807292
"RPL18",5.78833913230585,5.62337334237873,5.76951908946087,5.83247138528023,5.65135021907399,5.7177929886904,5.55029620740291,5.75123149122043,5.93434156377122,5.7407772388922,5.92458579804587,5.67805969953037,5.89281814251575,6.23563570563487,5.66507417000957,5.98571381990308,5.99345327110071,5.64643033771124,5.50567255682468,5.80774323356268,5.77101747329433
"RPL19",13.103949993526,13.28998166352,12.9926015317528,13.2020375360662,13.2696368196144,13.3273123915611,13.1072679557975,13.2895478757054,13.0341278461635,13.2124697107806,13.1484475096335,13.3023238229726,13.0568909447042,13.2748015102956,13.0745878069907,13.2499390744599,13.2219589719414,13.3052780716593,13.135812698852,13.2223158491005,13.1717454724241
"RPL22",10.6060071846252,10.7124251570653,10.5273849753724,11.0246674925923,10.6822043229468,11.0969725731994,10.5734389799011,10.7853113339307,10.488740377217,10.6303031655843,10.8764087415248,11.0171692641411,10.5687642682111,10.6518085908128,10.5648090670753,10.6452676222164,11.0703773020005,11.0699202546192,11.0189929995978,10.9499860199863,11.0647493321242
"RPL23A",13.8357954777568,13.8259799977846,13.8073907440435,13.9368153976651,13.8149227949301,13.8850718957001,13.8536160678313,13.802176360366,13.7893243041876,13.845427996845,13.8388148574727,13.8663965216965,13.7938706097099,13.8109613172706,13.795834844328,13.8573590719044,13.8850718957001,13.9043555687929,13.829123782426,13.8259799977846,13.8371163971663
"MRPL23",9.0031558804925,9.24330301046458,8.9780485285496,9.07238156657101,9.28444111856155,9.51294645179998,9.10729978007961,9.10611516799552,8.9433734041405,9.16622753956366,9.14963088538689,9.42945763151748,9.08981004374373,9.21936196600494,9.11798842928965,9.15123029536839,9.11548205174677,9.3195012026405,9.22359367995325,9.39050558333984,9.06503833735712
"RPL24",13.4306881442883,13.4895495719042,13.3976193640537,13.4669675328543,13.5176888475689,13.4883664228665,13.4105925060005,13.4400784034237,13.3826738372379,13.4710504759505,13.3980555422717,13.5189930824519,13.3371925863008,13.4791044283858,13.4357259752989,13.4819425360844,13.4868570896547,13.4888220987107,13.3677112357774,13.4475186097756,13.3809968001787
"RPL27",13.2708568745283,13.4049126514056,13.3147993963527,13.2729495424066,13.4534015259272,13.3791397159983,13.2092291433776,13.321948483487,13.261517116145,13.3564462308366,13.2550338476874,13.402250994765,13.2029995465635,13.4087078999826,13.3130539827652,13.4456577618635,13.2788807298325,13.3770640215873,13.3047817063724,13.4083269505747,13.2499524878483
"RPL30",13.1228095593506,13.3332022080566,13.0570570152098,13.2279640376,13.3837136066019,13.3318489951363,13.1263202725261,13.3189543361433,13.1030959548393,13.3026145779974,13.103817469736,13.3449844816271,13.0994087836621,13.4161976549866,13.0855844476008,13.3025040548127,13.2291014307815,13.379204648565,13.3104582944165,13.3393534817181,13.3255798658621
"RPL27A",7.84340934731082,8.03985736343306,7.71610380057536,8.01448931330235,8.18606447560519,7.35184952389839,7.96716834160344,8.38221850576154,7.99235318369379,7.61538203572619,7.91637913895558,7.38905828791097,7.77353960798924,10.2471570058743,7.74916359611367,8.01232722365668,7.84902471276663,7.6266763394497,7.85630290150666,7.66221228876238,7.950879129875
"RPL29",12.7224495743546,13.0312897367269,12.6873641890354,12.9399458015243,13.0007045961762,13.1107796020838,12.8180192583806,12.9459038531888,12.6915211835079,12.9742280703135,12.903868105531,13.0571701128585,12.7053221724393,13.0020293838581,12.8157934444005,13.0166884148095,12.9140876726253,13.0256499876101,13.0145457245641,13.0535421559411,13.0139876413109
"RPL31",7.48229476563901,6.52508385853077,6.93306431411352,7.68043731088122,6.17843500992098,6.71528549280256,7.25214375791086,6.3789269418708,6.40650364199341,5.82450608888285,7.46453158547349,6.4610589078483,6.99497975435033,6.38331736665589,6.63241457252857,5.99369422496609,7.58005895018545,6.72489422783169,8.62681128728103,8.63921821222069,8.50742448809347
"RPL32",13.4461065159629,13.6879819287421,13.4143370167902,13.5018537699465,13.7294697227165,13.7183205598593,13.4374961317644,13.6688798610727,13.4086838058726,13.6966021641488,13.4695319058367,13.7442536872476,13.3651925212024,13.730200646739,13.4553977962785,13.7110013245081,13.5026638281032,13.6763990515902,13.6052610440662,13.7165394449482,13.6450454451086
"RPL34",13.3297306246772,13.2308109165704,13.3628501566718,13.3052267247988,13.289335443824,13.2879187322271,13.3932511969916,13.1543102181491,13.3111360108343,13.2154952004459,13.3793205817052,13.2291437526262,13.2600870695543,13.2319271957485,13.2208130727577,13.267721038853,13.3569184961521,13.2523303659377,13.2393490854,13.1445143957681,13.179611614547
"RPL35A",7.28377278293187,7.42936850187303,7.46457473942954,7.45901330380074,7.93740660837353,8.02365302082815,6.96539686422265,7.52730535120126,7.16024848800921,7.91770522098459,7.37376692538815,7.96618608916392,6.63975409384272,7.11763172402276,7.27675285291726,7.84778762067574,7.63232555407797,7.76472598137683,7.35412001612022,7.23931722831857,7.31551945962906
"RPL36AL",11.9108753814175,11.6499627235838,11.99195440887,11.9978645118883,11.7017610678782,11.6013737214466,11.8973840655748,11.592566820015,11.8482360989817,11.6301973564689,11.8155677454163,11.6136869256592,11.9301564377047,11.6311634214053,12.0917236938435,11.6932459728555,12.1254013486483,11.6897445264794,11.5345437051836,11.591282856598,11.624050814991
"RPL37",13.426213357629,13.4435235210501,13.3862380489783,13.3513563825318,13.4948536914471,13.4519897151427,13.3608334573041,13.4450363118644,13.3527339962122,13.4317030361963,13.398150892239,13.5838143412921,13.3148869196943,13.4714008138069,13.3283641381402,13.5292963532738,13.4082149637953,13.4579701763629,13.4336139453503,13.4019228642678,13.3614831355931
"RPL37A",6.28514292865926,6.21307334357383,6.48757540571921,6.87262135523616,6.69285040942096,6.56738506224086,6.79846441892756,6.37129018331801,6.66405212675328,6.80611453989997,6.63673837375195,6.8223037165828,6.19037175200178,6.35586797973344,6.38806637058473,6.19884905965887,6.80921783273429,6.2694997929165,6.7123069054587,6.53859499469605,6.25316804597962
"RPL38",9.45126401275724,9.39284629791485,9.59513925929423,9.63147763995388,9.37824726919548,8.60823267039348,9.5935092628444,9.39477288523745,9.51644785171283,8.86699680932873,9.5995982999208,8.57765058890358,9.33847106550929,11.1190378292846,9.53481598087856,9.39221917788695,9.62510619520815,8.72161690123572,9.27321254387995,9.36754335600281,9.24427963448965
"BCS1L",8.00253727062347,7.91972570973545,8.01014697750965,7.8675130781913,8.28668064106723,8.11016983233968,7.94086724808729,7.81796319813138,7.86626010297015,8.20695971849261,7.94475779919181,7.91972570973545,7.62215363906,7.93084517224149,8.17944447009285,8.0848203144333,7.86733350852317,7.91030663013864,7.88320873464738,7.86716652307017,7.59211617840264
"RPL39",13.6071961710647,13.6940326006819,13.657955823617,13.5703144042737,13.7441232396662,13.6981599258668,13.6673244222277,13.6852830177806,13.6380253420233,13.6647335714674,13.5600180464794,13.6324323606134,13.5946474209692,13.758481207619,13.5850320690339,13.6855657795928,13.5886972199813,13.6874852438987,13.6647335714674,13.5505446752126,13.555034366577
"RPL41",14.122766143722,14.2033809213552,14.0733426897353,14.1123966923107,14.1931590179764,14.2445921728108,14.1433038123332,14.2170520587058,14.1041068056578,14.1443958243287,14.0891426102855,14.2215771098542,14.1129273221516,14.1457225441765,14.0879780697491,14.1693194878224,14.1232812563352,14.2719047921237,14.1313755195482,14.0978676352994,14.1041068056578
"RPL36A",4.48509990907795,4.67378994732984,4.54996679606621,4.67378994732984,4.61596970648628,4.73882400193071,4.6346274740301,4.95634437907387,4.53370452219688,5.17936699531739,4.79997423605555,4.89757220344803,4.56171166959217,4.95573316752299,4.9460831236229,4.91281004295516,5.00966514247172,4.97164676482342,4.0798297691883,4.41076392071201,3.9727079345951
"RPLP0",13.0268145560952,13.1455931527146,12.8884083986206,13.2044981205165,12.8829071902481,13.1538242910629,13.0639282615309,13.0976309791567,12.9111097851605,12.8782578179246,13.1445143957681,13.1638369933484,13.0614076721216,13.0975492587438,12.9741590841318,12.9391090415968,13.162383565073,13.209921071735,13.1783036728063,13.1183504669566,13.0967393991471
"RPLP1",13.6613573901218,13.7197098681482,13.5914390206084,13.6762758498303,13.653196112869,13.7099735016321,13.6240787720228,13.7067120455375,13.570284311194,13.7061004521394,13.6577546113587,13.7048990361675,13.6461863551166,13.7527676537659,13.5784431138157,13.6687342685749,13.65893032014,13.7285445574779,13.6716236700424,13.7641405464398,13.7267268226031
"RPLP2",5.43477639896399,5.47979845272883,5.43551314163319,5.44409505269902,5.51751582638796,5.12744544408873,5.15134817691394,5.21433975645824,5.17123472343458,4.75511160316031,5.53282495776521,4.56647394254905,5.15134817691394,7.69606946723114,5.15134817691394,4.85477595872315,5.30060562582841,4.94050114872537,5.15134817691394,4.87531841776632,5.12720720165112
