"","HUVEC_scr_siRNA_1.CEL","HUVEC_scr_siRNA_2.CEL","HUVEC_scr_siRNA_3.CEL","HUVEC_scr_siRNA_DLL4_1.CEL","HUVEC_scr_siRNA_DLL4_2.CEL","HUVEC_scr_siRNA_DLL4_3.CEL","HUVEC_USP10_siRNA_1.CEL","HUVEC_USP10_siRNA_2.CEL","HUVEC_USP10_siRNA_3.CEL","HUVEC_USP10_siRNA_DLL4_1.CEL","HUVEC_USP10_siRNA_DLL4_2.CEL","HUVEC_USP10_siRNA_DLL4_3.CEL"
"KPLCE",2.79867326684641,2.34304507173673,2.83574621617166,2.94002115809418,2.25073241384075,2.71023789991404,2.76969357765913,2.52696897033264,2.83808537091825,2.30567126347973,2.5021057500213,2.79640425425005
"TDRD15",2.61980784980466,2.61627046711731,2.47153616963606,3.02659280492654,2.39947007698371,2.73642236296426,2.34514745519489,2.4063951088326,2.41648960666438,2.514182251309,2.22680840951078,2.32606832744549
"SMIM10L1",7.27967779872609,7.32075698008572,7.23218784839906,7.21106617469481,7.23427489225151,7.16784673693336,7.46629342497526,7.40466368977571,7.64499041550778,7.5314106912387,7.36035441191951,7.45903158615862
"MKRN2OS",3.09458630628608,3.21220650239734,3.52765746658318,3.05280696080416,3.12829308187909,2.97076378405115,3.30265611709744,3.04914208766859,3.24193817427711,3.04918116933242,3.10496636798612,3.18544713486136
"TEX13C",3.62343904177605,3.538503560903,3.44611966410026,3.46927329109655,3.54015211220693,3.24459677502762,3.51296089377413,3.28937300693851,3.37101490210438,3.53946756051194,3.34692206418067,3.4923159066277
"ZNF730",5.30914054200879,5.73774916647119,5.3101508424099,4.40948392637382,4.42552981243693,4.57696610638271,5.96684048955381,5.60026553444225,6.0548716900166,5.24912787573819,5.16078770953964,5.29089298653228
"TCF24",4.47273018115928,4.75547700957682,4.63685848099114,4.70075991406499,4.64892185317994,4.64593408270159,4.67373379496811,4.34780718381754,4.63182348476467,4.61228057440155,4.37211469810479,4.67426540419614
"IZUMO3",2.52321563094541,2.60108056048089,2.68686327435476,2.41595108878658,2.80087812223143,2.5639123955406,2.61788251889846,2.47574378857355,2.41700332541998,2.64711032112682,2.47511013418093,2.93010666579801
"CCDC152",4.83969413105549,4.86029809446612,4.75236704459018,4.68598420257804,4.35069063760537,4.83786217495866,4.79652992917314,5.02031811105381,4.82684477601512,4.89424847491511,4.50222542934125,4.56063401107644
"ZNF737",4.55397862884177,4.37796634336111,4.72246437489589,4.90391043217433,4.92463042610303,4.90859120847715,5.17544334859572,5.69203869659111,5.15855519276343,5.47229350430401,4.79836310482843,5.26959468403268
"TMEM269",3.43100505186497,3.47866614662515,3.62296877017758,3.75801788938118,3.41740586202133,3.68573377523684,3.24975390935045,3.51690323350887,3.72246094747606,3.64463346239751,3.49116910574711,3.54045093946372
"SPATA31F3",2.5429570198564,2.5764533001271,2.70696914033111,3.02731828856545,2.85311980097687,2.72784069485004,2.42851661990571,2.61310079615526,2.59050670241831,3.05442186316214,3.06148758318862,3.13555626980982
"HDAC6",6.82266920971987,6.8293416345054,6.65146845642361,6.96059517112088,6.83773826206567,6.84509597176656,6.85671105905368,6.85671105905368,6.65920089038403,6.81994131788879,6.96378826159892,6.84300483690132
"CCDC166",5.75624075487081,6.02011676515185,5.86272817095938,6.18978795024133,5.70846176937335,5.78787590638117,5.90599215084303,5.61195805981252,5.8042115265668,6.0797886985526,5.87610137414392,5.7951583236663
"C8orf89",2.95130129955073,3.20885434679032,3.26320461434378,3.16514283266008,2.9379723146411,3.16071925588006,3.31391359307299,3.5185036223364,2.84223431027921,3.09159638060594,2.94885619987496,2.95534646878607
"SUPT20HL1",4.57394628253899,4.51506242770066,4.24873912272577,4.19109574751916,3.71552916320416,4.34970718113224,4.24328942590502,5.16095661745774,4.32863170463228,4.18885226156176,4.00802772052776,4.40513530921928
"C17orf107",4.91757330132618,4.81336003019118,4.95131423865579,4.70055723520869,4.93114058306045,4.40994604431004,4.97308883783012,4.62346524485777,4.91359666581633,4.96781446860855,4.83692427346939,4.76145536025789
"TMEM262",3.63719350539569,3.85329479136703,3.90647387285867,3.63047573369956,3.85422353251445,3.66048578384959,3.4828789749076,3.67155332446585,3.82826191273836,3.7427704632459,3.8000094870882,3.80600845783016
"TMEM221",4.65955690670656,4.90020083311117,4.72716921666947,4.79753815143645,4.48730485419665,4.33395324707918,4.72250834442566,5.05803965084197,4.51686793852554,4.8273716878223,4.6051409310176,4.94854319734763
"CD300H",2.74960349324213,2.68040544347165,2.5553689366775,2.98220160832687,3.43222989435911,3.43310516587616,2.97361338884869,2.82443178099409,2.43032561664007,2.81477296690816,2.9651354634429,3.11179780464507
"PRR32",2.60724461296286,3.49728528882735,2.94381604569969,3.20588958733373,2.97861695577875,3.04789623844064,3.14156264287263,2.99389155233383,3.27933634386226,3.27410630825374,3.43544010322077,3.28805680619397
"SPMIP1",4.34553715971404,4.55528072879329,4.55370968305379,5.10201386085161,4.36708921678045,4.51239320943141,4.78633681850225,4.54554100560001,4.50113571404424,4.86431803243208,4.32688285289329,4.74147498986468
"EFCAB10",3.66819704946047,4.14871081459932,4.00197227300694,3.6476659749084,3.75288954152396,3.99784995527599,4.13260271976523,3.73354744519335,3.83693070609394,3.8573764755586,3.71744898344654,3.83183318226631
"SBK3",6.81557955561764,6.59348638709847,6.57945861926978,6.58167703615183,6.34285933240437,6.4741417105923,6.39492925107888,6.67162633668726,6.78243755307875,6.59925286548364,6.64101227578322,6.67605681669596
"TSTD3",6.44024398098849,6.57020486640205,6.5859972098265,6.64692051369488,6.69009085363963,6.61311164947473,6.61707049333581,6.520263780682,6.58944706653941,6.74276109912391,6.68279158270103,6.51315936057789
"SYCE1L",3.95283237563489,3.53151060373399,3.25463637856598,3.6035805907316,3.61069376810696,3.81970031508617,4.00691102098685,3.81123141510299,3.65414731119817,3.5587592752454,3.45334059031481,3.83090286194918
"SPMIP7",2.33902369071975,2.51830389446551,2.3421657151605,2.39138870542871,2.56792201014582,2.41400433813,2.22066821382209,2.77130757386749,2.42169691882943,2.45179400692657,2.48342682766324,2.56521457346518
"ZNF316",5.45873791188231,5.47571885586293,5.21420466285234,5.32548398671831,5.17964952802585,5.48646721260629,5.34965874396629,5.15152224345142,5.34598385967226,5.04585609284502,5.2960259331729,5.35331846456987
"BSPH1",3.22726485777908,3.20614748502588,3.2203209531186,3.28111481795453,3.02345230664875,3.48738709068862,3.2442269875737,3.59535392944703,3.23498373944017,3.10678651406814,3.12001610945355,3.64362978875623
"NEMP2",5.41199126282823,5.18778686695017,5.46418642161923,5.41236275349377,5.48825437826879,5.36244010759819,5.01757955023178,5.40720731595363,5.29718696960033,5.07879016611827,5.06541423107208,5.22657991709862
"ANKRD63",6.16988404956097,6.09692489904246,6.41168634184652,6.3386009048944,6.27166278418971,6.3468475333425,6.18069398163535,5.84289277185555,6.11191277112911,6.20993596524689,6.11823766298079,5.97460416911795
"C11orf91",6.75157952909056,6.9318516395462,7.03876037309523,6.84984832900858,6.88598235183336,6.82279499567336,6.30918523488571,6.49453487212029,6.1458364826247,6.32523851027186,6.37247885523797,6.38757537867824
"SP9",4.79157493309242,4.47794967886444,4.60063948171325,4.69568731342834,4.4255276882002,4.68555533701864,4.88867384521443,4.97344082798945,4.65362288550467,4.89038970513548,4.57968372161593,4.48172279669748
"CD300LD",3.51939356839834,3.7570004449668,3.72543817450368,3.95808438858245,3.61866472947509,3.90914140120807,3.3746208561146,3.91818649630904,3.69484610372182,3.93597857613212,4.1847557182743,3.62682589187964
"ARMCX4",3.20755583852275,3.24397697718915,2.6654391061126,2.73365218312267,3.05445264151785,3.00695276078567,2.88460547450938,2.73989203837864,3.10306845174426,2.99110521549996,2.95045474136832,2.78057631376567
"PET100",6.6075489130512,6.85896160226132,6.72111184237407,6.74847938839106,6.89929285634926,7.11491075323408,6.44413192985321,6.9117555841722,6.38321811397268,6.56593274946914,6.73106664028138,6.93408638711508
"ZNF717",2.38237446931212,2.72190099924859,3.11764541859224,2.86491313976343,3.03660582143931,3.25945333204401,3.06214542437785,2.91269256692046,2.86957960043719,2.81797592166017,3.0461133830737,2.92881865700603
"INSYN2B",9.46337654952645,9.37317240974541,9.37767468585042,7.37180472228491,7.57699976190123,7.31760619745226,9.60222612107697,9.28610302123209,9.42654300568287,8.38226153383656,8.47304359174509,8.52457443350367
"KRTAP25-1",2.87091477100247,2.803663203155,3.24915544818843,2.90422055895305,2.97753808352478,3.01390103570414,2.83981780697869,2.76558946762179,2.94295765913009,2.92420975234833,2.94068922378357,2.7722411962933
"ZNF705G",2.37596331876321,2.37596331876321,2.36077081094432,2.65602740126287,2.02942943110289,2.36666586946943,2.66419128134926,2.3949762934243,2.18237729722994,2.4491829667292,2.36427385908074,2.14214917188607
"FOXO6",6.31630100443195,6.2657104579189,6.3963306257838,6.44284049583367,6.12273750428081,6.29646145765939,6.23071284997381,6.14099035038745,6.17491120530678,6.41956111247778,6.0624708179278,6.38585594987325
"FAM240A",3.26987390947165,3.57113139837951,3.44597829334045,3.6031895676258,3.66401595611498,3.4611948436393,3.74209351613719,3.33405767170786,3.40716543919981,3.52626870206351,3.26261440240413,3.42871613135521
"KIR2DS2",3.76299407847307,3.61529893337955,3.86144834324742,2.59864730196791,2.93654476401688,3.60963891590883,2.89272665148812,3.55016799002383,3.32547621336,2.99289169760734,2.96765924373062,2.8956995784674
"KRTAP4-9",3.04010536010034,3.19599245498039,3.15368586713643,3.08723097288211,3.21949342907358,3.04238899922559,3.14856674879443,3.11757428012229,3.07400464995784,3.14890929975596,2.93299657026232,3.13258454883512
"ZNF705B",2.60273076448353,2.89232322939883,2.57740583305073,2.54471814869696,3.03907637922123,2.86245964705995,2.71047043506125,3.08255364453892,2.90804106214023,2.56494788094471,3.09356284793934,3.15912923275258
"CLDN24",2.86552597482656,2.74091112229125,2.94983854547653,2.8457690350569,2.71081929612506,2.68508468221256,2.78928849044459,2.65923343869771,3.12616897482576,2.70546841241105,2.79206868882955,2.69703698251559
"SHISAL2B",3.57184731390719,3.33105119786336,3.48505909758658,3.88134885047836,3.67549897897718,3.4976192022223,3.58116850551836,3.29508363509772,3.39983709893329,3.49809989278881,3.16515639411122,2.84239307327912
"SMIM9",2.44740660185852,2.78419373521725,2.90413571119964,2.61502406845571,2.68268939187713,2.5272980235356,2.56300536094618,2.5059605788527,2.89333676681783,2.52593040192108,2.79421189712163,2.76675023238905
"XNDC1N",5.01017401922246,5.03525980593196,5.06171016016916,4.90991742310448,4.83612841225845,4.90470336142464,4.95395510100397,4.82849334976571,5.03449873137779,4.7453591137333,4.51996862518618,4.78669551857871
"CD24",4.65305318153794,4.12074328258534,4.70012470723131,4.12856491019145,4.33057322850527,4.54348141560192,4.12884798711347,4.12018807028038,4.11750528404099,4.28698463692351,4.36733500201681,3.63811426460077
"HDAC5",6.57053743926177,6.89013858306372,6.88523372255752,7.05196952497757,7.26711615023279,7.21045209201203,6.81018531044617,7.04215200155414,6.73564234872673,7.33790227624373,6.98391427896308,7.09963405664425
"C17orf99",4.95503476219579,4.91381022409107,4.78996611355495,4.88452978863654,4.7968923583659,4.94035481741853,5.11794661553553,5.00670996993408,4.81851582625344,4.77434307200154,5.0057958408655,4.88329846386257
"KLLN",5.24464428283394,5.09865523419719,4.83813203683174,5.24739684007699,4.83317149369332,5.12028406360876,5.02040568545177,5.41387613297972,5.18035670091163,5.23530318091169,5.19852250234044,5.20812222941162
"PDCD6IP",10.8339260419766,10.7677086302439,10.7745564083862,10.8074384256522,10.6763116357316,10.6582518079242,10.7547685075866,10.7966025204277,10.6559931013211,10.5973181097686,10.7779975033811,10.7466882629709
"PDCD6",4.35651948472681,4.26054083054018,4.26647809926555,4.54216392323628,4.08403600056671,4.25004697559592,3.79875322058958,3.69873653102559,4.72048633724973,4.38493377881034,4.35060634005072,4.01009198850074
"PATE3",2.18093672993204,1.98858505009218,2.08662614912152,2.36164802629997,2.17513259195082,2.56034884387605,2.11702625537042,2.14798427435013,2.39939791606626,2.29580369730038,2.24894047749217,2.14879155413146
"BCL2L10",3.43702954735169,3.70049872679733,3.25438345069634,3.61377313792078,3.10443283568181,3.72029673826084,3.47857417316673,3.35238956372213,3.18207238596462,3.77145336096635,3.58750336427989,3.45731869670281
"SRRM5",4.89396952266014,5.25609749765612,4.96723715601624,4.97478670764469,4.86399452171628,4.97855363103765,4.88046291398136,5.13963986713195,4.94413598500483,5.12838846874977,5.0145610023305,5.10613244867901
"ERICH4",3.85523227034313,3.97809653993461,4.15784165370885,4.22363789125368,4.08538237490643,3.95633744716562,4.1114775816566,3.92871605862034,3.73772914295227,3.73120203108689,4.05261536397809,4.03089418904777
"EPOP",6.1438038026922,6.04843672541657,6.12756914561875,6.11271351778991,6.21761299478741,5.94853613523736,6.2849559410423,6.08206535801973,6.15138452621021,6.2711939451823,6.27676589996441,6.07649898953184
"TOMM6",5.58037506580557,5.51080347087545,5.09730763123839,6.81555749453114,6.60958078618766,6.18802307307975,5.82078079588475,6.18603849360861,5.54723981957023,6.41252327495304,6.12362643320654,5.90619538178625
"SH2B3",9.6876419927441,9.58071598597479,9.56278789344592,9.79449963962222,9.70972681461546,9.68556695221782,9.76387995232188,9.74661683426946,9.76892851598688,9.8331366475059,9.80261085232384,9.77628649436106
"C5orf52",3.08630379484893,3.63093863502878,3.61435854607235,3.10810558173119,3.20446687294834,3.6062044846906,3.36330102999014,3.32464284891472,3.55263448649544,3.72761667591353,3.37958115258639,3.79103849462342
"C2CD4D",5.07364998687436,4.48364774486968,5.0505714165247,5.27611423564092,4.85124507802201,4.82544027322663,4.68062062124107,5.14605979336854,5.13956685796483,4.86434905254807,4.66043152421453,5.30098166550615
"CDH4",4.97330382178054,5.10886148008683,5.26773550558783,5.17397482109655,4.92409141753446,5.1323677719519,4.99291610217087,5.15417840507224,5.25406913556878,5.29387770351831,4.93595871859673,5.01002183813837
"GNE",6.90630026071023,6.9305812956356,6.82342153629395,6.72440003432852,6.72047074633393,6.76415305394569,6.83992225453347,6.8734099820864,6.74907608661704,6.65659021670893,6.59614239542737,6.65617283899792
"HCN4",5.7481984680135,5.93646011126753,5.9917515086478,6.28359234729223,5.76741000866397,5.95122981547796,6.14526075652689,5.81119707588256,5.94820540620448,6.17372035557562,5.76435454891086,5.98637215704135
"INSL5",3.33726982514776,3.24071575163765,3.263898528761,3.31640275946607,3.42038205172652,3.45627955144375,3.18252078667999,3.19480422219397,3.20491669242462,3.37919895659368,3.23824948957533,3.34890140212727
"FRAT1",4.87647994451546,4.81400193649661,4.35538020649383,5.00894659453101,5.02532673746867,5.20456750128411,4.75259531487767,4.79692815726657,4.7004491926967,5.00453101483979,5.18445288175823,4.9150296908649
"TROAP",7.69322855104496,7.64868359282033,7.56318367488668,7.25605746518328,7.18057424642644,7.23025096033092,7.78447848019731,7.68315883037765,7.64166040576579,7.2827380658613,7.51080251037094,7.53942453718041
"MED16",8.29700913404776,8.25385290407961,8.24155801679601,8.23613472017065,8.37698739508422,8.3169992117084,8.23300159958592,8.26601021209605,8.15306575665606,8.38035231199,8.26029518769356,8.25474047688248
"PIGK",8.93590360480269,9.00168673627412,9.04817817035417,8.84304919443545,8.88546765088195,9.02664727183646,9.28415548264251,9.13669166689692,9.22571635287198,9.089080785745,9.09515455751353,9.14538235135108
"ARHGEF33",4.05153995063362,4.24296545227837,4.14138668822003,3.98042478206531,4.12039893129819,4.28530441968166,4.2890705931642,4.31011177831726,4.15161746421082,4.34478606506078,4.30656261781989,4.43295369295938
"ERVV-2",3.55087538792316,3.8873648285048,3.64952459567095,3.45475065245411,3.81401539053784,3.30518868385364,3.67255250381408,3.39513619824305,3.52532981522167,3.57095683630141,3.35807311429743,3.80212939626546
"ZNF729",2.85267652194593,3.02785369179959,2.76128314768061,3.16864733082649,2.93939274971198,2.96650081211362,3.1132612638754,3.00075583177601,2.84035218364509,3.05296116274188,3.14563235493836,3.01520251376696
"MANSC4",4.34641526053352,4.30042753903869,4.48108089130695,4.22351768719879,4.03777299140262,4.24842009573142,4.92122318368636,4.94908878072634,4.5113582681543,4.54513899898014,4.32373643836028,4.33757588805666
"SMKR1",4.28458262977076,4.25809818559561,4.34915897256955,4.5205073557686,4.71861108699701,4.06786778904356,4.34787394206407,4.67338154818048,4.35488000947859,4.66535334001932,4.50577440473984,4.32337836222011
"ANKRD66",3.4828767034435,2.96976406352731,2.88896328949876,3.15123600057496,2.95799463578808,2.9458073780887,2.69118986388549,2.92586053260918,3.01773336895672,3.3719524832335,3.19850018837308,3.06579721039707
"TIMM23",10.4520765212007,10.5315353127729,10.4657843640348,10.3491052932859,10.3705082453623,10.2592365009947,10.4704294173146,10.5506016873091,10.3585394107978,10.2888888754703,10.172410094075,10.2329948703551
"KRTAP22-2",2.23726092168497,2.15636419976385,2.6307774759023,2.18736998854559,1.98510703145209,2.48004143285827,2.27575352046024,2.38273071612991,2.51402478256328,2.11568583146067,2.17104454229557,2.08956958283426
"KRTAP21-3",2.29812332485244,2.32497447069007,2.66900579951832,2.79242817471435,2.28878887116349,2.60454658936393,2.60054850450538,2.75897331894111,2.51292141122993,2.643070223786,2.50045849799266,2.25557155724239
"ERVMER34-1",4.09321225060944,4.19227947153395,4.20233986600151,4.34645367459548,3.88795608376523,4.26092887949918,4.10899142793849,3.604623163893,3.84364413138168,3.93238647688299,4.15402715397719,3.70858671227293
"USP17L15",3.52549960867909,3.13815117974411,3.80527929075403,3.28560065307581,3.67012654708717,3.56184095503131,3.91609210147727,3.67174828338328,3.52075562938153,3.32376156275004,3.5849639298304,3.5564514301104
"DUX4",2.46874368657742,2.28768280519578,2.91526771717669,3.23180045392372,2.70212816683811,2.72952478566083,2.63514471580765,2.25012082015413,2.15336585713592,2.70276038687918,2.64153511816038,2.60190869766114
"TMEM239",4.57131252479656,4.63349197522636,4.55041658968459,5.03493867983483,4.37089122401827,4.71658233233694,4.63485137807622,4.53049061826953,4.50147693624541,4.63649012892969,4.22260712604741,4.46194381368262
"CLDN34",4.89163681486503,4.92881751968154,4.79528844240329,4.88581596003662,4.84591440188003,5.04263447068827,4.48957466780125,5.41842730382463,4.60564649583831,4.84804340105274,4.67247015240718,5.05250870694313
"B3GALT9",5.46093313751456,5.19858068781607,5.48513913968931,4.94981761131423,5.26324003705853,5.47568646719861,5.68736480844066,5.47234639106368,5.32867950684366,5.61731781234194,5.1919526263041,5.37918843605921
"TMEM225B",3.97861563859495,4.06571407855308,4.26328439669336,4.20912619349444,4.04577923246205,4.56960624453982,4.35228072085517,4.16299104974334,4.11025231062448,4.48653963794766,3.71188459993426,4.31228913178321
"TMEM238L",3.44091311188441,3.37082476334263,3.53381077685441,3.10849435180399,3.26737450370453,3.12750046699621,2.99625373799549,3.00263840846845,3.49149908363693,3.49924250969593,3.10938180553142,3.43845185855888
"ZNF605",6.07096996137915,5.99728507847525,6.13020743571401,5.93409380545838,6.32939627206543,5.88405749089136,5.95146372229638,6.08375400893643,6.3471926795652,5.99056066764663,6.32087737055748,6.16515740654538
"ZNF783",5.92919988487165,6.41380450980565,6.12690520989646,6.09846895972854,5.6953147401056,5.87440405097417,6.06834556323425,5.92839802119655,5.91482248138316,5.86348941034789,5.57839967941158,6.16222647240623
"ZNF587B",5.85264117962203,6.02675978751832,5.76657906581886,5.69516043995643,5.69834757654485,5.68175957751505,5.89374710352497,5.67185641105954,6.18550445922436,5.48966361552878,5.88636015989312,5.73807651737367
"CDH5",12.8854755476052,12.8880314457395,12.8729099356438,12.7267192552629,12.6831884545839,12.69688552035,12.8626819795777,12.853927662194,12.8667102604558,12.8034527901907,12.7730961411302,12.7976354431921
"PET117",4.42886269944783,4.33516549575043,4.68869632049604,4.51036546562711,4.59453604248442,4.51265727820737,4.6361773369827,4.45291324256771,4.60376435393137,4.54967832852767,4.62437450252175,4.77045625587054
"ANKRD61",4.44198728506216,4.16773633642821,4.17957417072143,4.35089259804867,4.00073877566396,4.48003786362912,4.10385500321712,4.64234020229597,3.94993224018489,4.23973462085382,4.2269624591751,3.68576646014827
"SAP25",5.20831683472383,5.33636271054878,5.50262848235529,5.90721195501079,5.56547488337126,5.41282988773052,5.60196020890483,5.40021523721149,5.27787241390976,5.17591204972061,5.2745091881011,5.57150535824586
"TRPC5OS",2.3003674124194,2.7394572342004,2.44826820834637,2.18449846389352,2.34574220789089,2.54306168117724,2.63457738577067,2.15205617865327,2.26135008817251,2.33820510301333,2.33281626503364,2.29690701732876
"CHAF1A",8.29492265571389,8.07869604386178,8.30537183832563,7.43232783778851,7.2387134358615,7.46592818100733,8.11410084213572,7.95006736944451,8.16438620946141,7.82750973862488,7.43388455442672,7.67253793482282
"PARP2",7.60064969504233,7.39296261718616,7.59518591004537,7.16894493619293,7.16710253044544,7.15173809218318,7.540733195887,7.4882660756955,7.47696656835809,6.95016142767089,7.23596232720242,7.10388325842578
"ZBED6",8.39549297066482,8.40702479651586,8.70399879422093,8.40385773617712,8.43728759130656,8.78824988747512,8.15430604274561,8.66963573734573,9.04203444138595,8.63049835910857,8.58392424047814,8.48364262794647
"PARP3",7.2698838495503,7.35618297824018,7.30349400928414,7.39245496836236,7.37272404451514,7.30135698954992,7.46152152592787,7.4407828927719,7.38334370910226,7.29390997156101,7.35366103400025,7.25173931563284
"CDH6",3.59045838185421,3.69424122781219,3.2417404997004,3.15416003772962,3.46972452330682,3.45301454452749,3.35150258671131,3.37662279179373,3.44433268861516,3.52285753561938,3.48430139175865,3.54241532897734
"TOM1L1",4.56567081053225,5.1245677448968,4.74471308814824,4.99562624564077,5.25308892176719,5.00377756285791,5.28059050823785,5.52585255188729,5.11084012295891,5.22180906573523,5.15764487741706,5.00779571807335
"HMGXB4",8.53507355984778,8.47738952315121,8.28976818197757,8.33106238036745,8.31572288598519,8.14571363112958,8.44846327625822,8.42246158885668,8.35165487147493,8.31063702493995,8.41924880981089,8.23065929309297
"IGLL5",6.54884718527659,6.53220647816929,6.07287102392089,6.45649969899697,6.45139226584229,6.6256420576498,6.29372065636389,6.23682001014136,6.6138430078247,6.68163523557937,6.04621848996087,6.567625793464
"TOM1",7.90225408181928,7.92154323652346,7.91838565718373,8.00979090461814,7.94534995217332,8.12808524488266,7.92599947152715,7.79540468186829,7.83214843801186,8.04741381450209,7.86907849758284,7.77993107276074
"KLRF2",2.57317035352816,2.2152496915744,2.25011800041451,2.52986482510918,2.39569056211472,2.27475241291785,2.40201528756429,2.17148831078529,2.02636909131235,2.03180493963985,2.29742901776459,2.31691208390157
"SH2D3C",9.44473417171232,9.40107582686473,8.97556201804169,9.77876810978177,9.59945407192478,9.62601328021818,9.42873211703011,9.39713924184475,9.1193111668885,9.40602063205115,9.62991126430396,9.59325314282385
"SH2D3A",4.89753486169144,5.03520847795632,5.04389110041079,5.2219256108428,4.67155317238332,4.54275844796506,5.08850379450654,5.01761990716237,4.81018608032794,4.74671217327438,4.94685333549084,5.00889670669114
"MAMLD1",6.7301912633097,6.51720880075943,6.76091089009263,6.66253908802765,6.47702069935794,6.66094939348492,6.65547041925162,6.72665312421195,6.81267142446336,6.66120053541915,6.77461478217094,6.6892696348836
"CST8",3.66759058547998,4.18040427136555,3.81399830030968,4.00722795260884,3.92546466028207,4.16117238785662,3.79064570153454,4.23925259114732,3.7433395317828,3.83733920111484,3.83160539387005,3.83549725964167
"RANBP9",9.56846145288691,9.59326913330388,9.40299298670138,9.47641660806785,9.53287790918113,9.66993107228215,9.62392877124897,9.65302494768657,9.6029986489146,9.65922145820231,9.61392853758172,9.6037262241037
"CDH7",3.75856776497176,3.59357931196451,3.64460275193761,4.03785258484469,3.28106518996981,3.9148425261335,3.74797859582144,3.48595989265351,3.63803390245563,3.45433049444724,3.38345992272722,3.5639308372306
"SLC17A4",2.85230514147417,2.88952983183191,2.94597360213751,2.84435448848601,2.97464158585975,2.74069187801113,2.98293827219522,2.84232722531113,2.59457089188972,3.01550764597768,2.71882277502221,2.80084295876262
"CCDC179",2.86270533699943,3.05076753364439,2.9856294153194,3.19901395956829,2.89678466398184,3.06521380704639,2.9414628849031,3.26289169753906,2.98369639293902,3.00840631945663,2.982218645204,3.20314258566524
"TEX48",4.12147289016746,3.67213908549404,4.36889868824372,4.07274487099334,4.19452210922459,3.47032492626,3.80007892577691,4.70469471578217,3.72803233988795,4.00143019753032,3.98664849392841,3.93169091551259
"INAFM2",6.91344138570039,7.05674199090157,6.93280085016888,7.00560956965928,7.29631794287824,7.44362396821163,7.08010482362569,7.16479443167142,7.35631809759679,7.37864898763696,7.18519322961845,7.32829039597489
"LASP1NB",4.69112930964447,4.60428879196618,4.72901503263913,4.75753878756721,4.90694147465566,4.77910428130475,4.52719515849053,4.43634414705909,4.45517492670498,4.71756227572836,4.6978735724218,4.4560620945709
"LRRC3C",4.23327429442966,3.90794419572308,2.53438617727212,2.8740018931104,2.6477846535681,2.46941529203679,2.83027293255718,3.43705071438675,3.2501498993898,2.91565451682541,3.10170438330637,2.83435389602012
"SDIM1",3.54804055479961,3.71758951284864,3.61632632372987,3.69607200924957,3.63860330467245,3.44231788369068,3.48793821350451,3.26199017033409,3.44401978410755,3.67233600007327,3.53629815351175,3.32759430097252
"SPATA1",2.53274109057789,2.72843451195553,2.44260652745971,2.68992670819976,2.8194887297932,2.56973082547201,2.61908743736955,2.37882707260098,2.63822452819474,2.49131999130621,2.90279497338849,2.65940184182401
"KRTAP16-1",4.27576912818107,4.3063771281005,4.37696379097511,4.42219404565107,4.4896299926728,4.23673180836564,4.40452578466433,4.25011479926962,4.65450915681801,4.5153171506899,4.45004920608407,4.03208169353262
"ZNF475",3.8133526560161,4.59706058919517,3.70311786792771,3.79964978736555,4.95301632779713,4.59394066221184,3.92951108245047,4.69196652387648,4.06334246892534,4.11277180171471,4.52175745757024,4.30756087319956
"CEBPZOS",7.42550769117576,7.35425175693635,7.34191177761961,7.2094511190214,7.15775507778083,7.41639225423807,7.29981107838096,7.3946282263062,7.45878500102811,7.23232905547565,7.33235245934507,7.39818789672552
"SMIM31",3.59560865026652,3.83640890303141,3.4717563338249,3.6476659749084,3.4891022014943,3.57525389619649,3.75017516468835,3.39838378507015,3.58129069424807,4.00649209834618,3.52469025830591,3.38062661573337
"TMEM210",4.69955346469185,4.35981473184848,4.35240129552518,4.74817551478288,4.58575419058511,5.36712925622422,4.46921814830412,4.33292097355817,4.68802446525755,4.92223033630757,4.70922185805426,4.58648491828343
"APELA",2.47405060986892,2.51405929948859,2.39167831934985,2.67066166966233,2.63032463159627,2.29974746112899,2.89006270642566,2.30183456799058,2.3934758212917,2.9920254599386,2.65071543735007,2.36417897588755
"LRRC72",3.0460557380964,3.25766409745191,3.10224476640531,3.16975866177938,3.08507148350782,3.07988861226299,3.01586800688298,3.16671699804737,2.77322069869308,3.04949085765468,3.22205063847533,3.22834395808225
"GVQW3",4.12686542959839,3.81904620165642,3.44687664793073,3.60260862145236,3.41708722810025,3.80431322682902,3.84070770426471,3.58932878145513,3.71745416147577,3.72306758955869,3.64954700047833,3.82934595285553
"TMEM35B",9.3421108141683,9.55558102214771,9.4626255278964,9.77699698828292,9.85071136805229,9.75326423038647,9.5069364871688,9.60298989058133,9.22216528731563,9.48198757129001,9.68710185547931,9.63923556232986
"KRBOX1",2.53180791664179,2.29900872287197,2.60684188720853,2.67696347978025,2.54187023346692,2.83526956947964,2.47981575186726,2.43573137793501,2.707962414155,2.46876168562184,2.65041592803929,2.81721696053699
"MISFA",4.86866322497343,4.58160718301809,4.58636790220639,4.47396506597024,4.86882174660066,4.99064243177122,4.79695865174174,4.99446504170773,4.74557500380915,4.90420310687331,5.05183586068174,4.74591415243947
"SPMAP2L",3.98014238897914,3.92975862457899,3.503348486042,3.64287218804302,3.53535836266588,3.94305143794007,3.48339436846035,3.8343438959005,3.77135145930659,3.88631869650267,3.80703690799401,3.84174241112093
