"gene","X1.4hr.Con.1.y","X2.4hr.CA.1","X3.4hr.ABA.1","X4.4hr.ABTAA.1","X5.4hr.Con.2","X6.4hr.CA1.2","X7.4hr.ABA.2","X8.4hr.ABTAA.2"
"KRTAP4-9",0,0,0,0,0,0,0,0
"KRTAP5-1",0,0,0,0.319381,0,0,0,0
"KRTAP5-10",0,0,0,0,0,0,0,0.148073
"KRTAP5-11",0,0,0,0,0,0,0,0
"KRTAP5-2",0.0681462,0,0,0,0.0719872,0.0666929,0,0
"KRTAP5-3",0,0,0,0,0,0,0,0
"KRTAP5-4",0,0,0,0,0,0,0,0
"KRTAP5-5",0,0,0,0,0,0,0,0
"KRTAP5-6",0,0,0,0,0,0,0,0
"KRTAP5-7",0,0,0,0,0,0,0,0
"KRTAP5-8",0,0,0.0649572,0.416044,0.0670512,0.124445,0.070645,0.0643009
"KRTAP5-9",0,0,0.129231,0,0,0.185709,0,0
"KRTAP6-1",0,0,0,0,0,0,0,0
"KRTAP6-2",0,0,0,0,0,0,0,0
"KRTAP6-3",0,0,0,0,0,0,0,0
"KRTAP7-1",0,0,0,0,0,0,0,0
"KRTAP8-1",0,0,0,0,0,0,0,0
"KRTAP9-1",0,0,0,0,0,0,0,0
"KRTAP9-2",0,0,0,0,0,0,0,0
"KRTAP9-3",0,0,0,0,0,0,0,0
"KRTAP9-4",0,0,0,0,0,0,0,0
"KRTAP9-8",0,0,0,0,0,0,0,0
"KRTAP9-9",0,0,0,0,0,0,0,0
"KRTCAP2",163.99,172.068,157.988,134.051,128.505,146.284,142.65,161.451
"KRTDAP",0,0,0,0,0,0,0,0
"KSR2",1.60918,1.63183,1.65832,1.58863,1.70137,1.60438,1.94973,1.64352
"KTI12",5.93503,5.16127,7.32531,5.81212,6.30851,5.61572,5.70992,4.63567
"KTN1",7.57578,6.95217,7.14731,7.33912,7.19825,5.52793,8.05155,6.06088
"KXD1",137.866,130.097,135.455,130.33,124.271,132.304,123.25,123.644
"KY",0,0,0,0,0.0232446,0,0,0
"KYNU",0,0.0614789,0.0584534,0.05347,0.120722,0.0561344,0,0
"L1CAM",0.0127895,0.0136977,0.0128472,0.0470103,0.0132964,0.037727,0.0283114,0
"L1TD1",0.016753,0.0179455,0,0.0461918,0,0.0822919,0.0185495,0.0335174
"L2HGDH",1.59582,1.34584,1.38328,1.26273,1.20917,1.4977,1.63057,1.47815
"L3MBTL1",2.35148,3.21898,3.79516,2.68161,3.82102,3.21617,3.18603,2.93312
"L3MBTL2",10.376,12.5112,10.9531,15.4574,12.4245,13.7161,11.1598,12.1407
"L3MBTL3",15.4278,13.8492,17.4369,13.0161,17.186,12.8202,17.2965,13.5515
"L3MBTL4",0.0546339,0.0390161,0.0183271,0.0837141,0,0.0536526,0.0201658,0.127545
"LACC1",0.39085,0.343814,0.477997,0.377492,0.596947,0.244104,0.437556,0.394284
"LACRT",0,0,0,0,0,0,0,0
"LACTB",5.90544,3.91106,7.02709,3.67037,6.23302,5.08792,6.57714,4.74743
"LACTB2",1.88386,1.82281,2.10052,1.66466,2.36315,1.93661,2.54987,2.31425
"LAD1",0.0234076,0,0,0,0,0,0,0
"LAG3",0.736169,0.876048,1.50552,1.32323,1.16971,1.47678,1.01796,1.54815
"LAGE3",10.2112,11.8098,9.37434,9.74336,8.6842,9.93873,10.0488,8.76176
"LAIR1",0.0481619,0,0.0971434,0.133149,0.100481,0.0945685,0.160102,0.241334
"LAIR2",0,0,0,0,0,0,0,0
"LALBA",0,0,0,0,0,0,0,0
"LAMA1",0,0,0,0.00595051,0,0.00638898,0,0.051884
"LAMA2",0.0583282,0.0970912,0.0519732,0.0711896,0.0874335,0.0636962,0.0430173,0.0711227
"LAMA3",0.941756,1.20029,1.11246,1.02855,1.09605,0.937383,1.197,0.79545
"LAMA4",202.295,190.768,196.988,189.763,236.174,198.152,214.393,179.736
"LAMB1",162.996,174.383,163.966,172.823,178.295,173.626,170.646,187.449
"LAMB2",21.596,19.2961,19.1974,22.1178,24.2748,22.5066,20.1223,21.4942
"LAMB4",1.99496,1.66522,1.21257,1.87293,2.42376,2.0963,1.4796,3.59733
"LAMC1",67.5756,72.4901,68.9535,69.471,70.8242,69.8953,70.7489,69.688
"LAMC2",0.261096,0.258441,0.14105,0.15615,0.267512,0.144994,0.238699,0.2041
"LAMC3",0.02087,0.0447004,0.0104738,0.00956584,0.0325239,0.0410119,0.0230948,0.0521032
"LAMP1",191.077,207.08,196.916,211.427,222.944,230.412,199.05,193.713
"LAMP2",49.2699,45.0744,52.7133,44.5883,47.7175,39.2248,43.822,46.5129
"LAMP3",5.71011,3.95844,4.31616,3.39093,4.85763,3.67399,5.18427,4.21436
"LAMP5",0.403594,0.180233,0.110127,0.279914,0.532549,0.197964,0.261038,0.371554
"LAMTOR1",254.035,232.011,242.376,280.243,253.85,247.914,223.789,263.562
"LAMTOR2",70.0439,75.0583,64.3825,63.4108,61.5466,55.8501,51.599,69.0264
"LAMTOR3",6.95529,6.93899,6.0484,6.47829,4.84599,5.09185,5.92723,5.05176
"LANCL1",8.87704,8.82745,9.89976,7.81204,7.94266,7.52361,8.70738,8.89465
"LANCL2",4.31955,4.92335,5.05011,4.43903,5.29634,5.69208,4.97429,4.3643
"LANCL3",0.20241,0.325262,0.203845,0.204852,0.337419,0.178879,0.130918,0.344459
"LAP3",33.4755,35.2735,30.1648,35.2515,31.5446,32.1258,26.9782,37.7147
"LAPTM4A",247.078,248.544,252.921,238.767,244.422,208.112,249.806,245.577
"LAPTM4B",83.8026,98.4718,81.3559,93.2715,77.8453,82.6942,83.4548,89.3853
"LAPTM5",246.486,299.194,264.222,305.65,242.926,277.375,268.677,288.886
"LARP1",49.1327,46.1399,49.3172,46.9637,53.5393,49.2319,52.4046,48.7583
"LARP1B",1.68991,1.27331,2.07382,0.932892,2.01203,1.15511,1.80741,1.09302
"LARP4",5.49307,5.04495,4.6899,4.28852,5.47305,3.78613,5.19513,4.72135
"LARP4B",27.3305,23.9503,25.6868,21.7823,26.7085,23.4273,27.0006,23.6052
"LARP6",24.1962,17.7486,24.2597,19.0066,21.6604,19.4808,20.2254,15.7481
"LARP7",1.88401,1.30158,1.3726,0.816836,1.14222,1.04477,0.924615,0.797205
"LARS2",7.77223,6.82599,8.86888,8.00582,7.14603,6.00467,7.4429,6.14656
"LAS1L",12.7564,11.9308,12.5616,14.4729,12.9296,12.1982,14.488,12.7583
"LAT2",0.225661,0.379795,1.11343,0.572442,0.972398,0.40474,0.661609,0.656211
"LATS1",17.4039,15.6458,18.439,15.5277,16.9658,15.1794,19.1941,18.2254
"LATS2",21.5276,21.0881,20.7597,20.2922,24.9582,21.2653,22.6484,19.5557
"LAX1",0,0,0.0403801,0,0,0.0431922,0,0.0220277
"LAYN",0.165981,0.249044,0.0335775,0.184144,0.0347151,0.0651333,0.0736101,0.166677
"LBH",3.41763,3.9822,3.89259,4.25544,3.56914,3.6989,3.65986,3.75204
"LBP",0.0382206,0.122909,0.0387259,0,0.120082,0,0.0423935,0.115285
"LBR",40.1201,41.4184,43.1331,37.6845,39.4065,35.6528,40.0416,40.3038
"LBX1",0,0,0,0,0,0,0,0
"LBX2",0.149121,0.0533026,0.303372,0.184965,0.15669,0.340968,0.0551871,0.150355
"LCA5",1.15766,1.06877,1.60121,1.12595,0.849858,1.05397,1.17207,1.50517
"LCA5L",0.142938,0.336971,0.230965,0.211074,0.208991,0.112217,0.158416,0.2294
"LCE1A",0,0,0,0,0,0,0,0
"LCE1B",0,0,0,0,0,0,0,0
"LCE1C",0,0,0,0,0,0,0,0
"LCE1D",0,0,0,0,0,0,0,0
"LCE1E",0,0,0,0,0,0,0,0
"LCE1F",0,0,0,0,0,0,0,0
"LCE2A",0,0,0,0,0,0,0,0
"LCE2B",0,0,0,0,0,0,0,0
"LCE2C",0,0,0,0,0,0,0,0
"LCE2D",0,0,0,0,0,0,0,0
"LCE3A",0,0,0,0,0,0,0,0
"LCE3B",0,0,0,0,0,0,0,0
"LCE3C",0,0,0,0,0,0,0,0
"LCE3D",0,0,0,0,0,0,0,0
"LCE3E",0,0,0,0,0,0,0,0
"LCE4A",0,0,0,0,0,0,0,0
"LCE5A",0,0,0,0,0,0,0,0
"LCE6A",0,0,0,0,0,0,0,0
"LCK",0,0,0,0,0,0,0,0
"LCLAT1",6.94005,6.59075,7.85257,8.06253,7.51852,7.9287,6.70929,8.27934
"LCMT1",39.346,43.8151,52.5553,50.9266,39.0603,35.6147,35.3896,43.1295
"LCMT2",1.65688,1.95019,1.55269,1.65517,1.3871,1.9931,1.68038,1.51956
"LCN1",0,0,0,0,0,0,0,0
"LCN10",0,0.0365477,0,0,0.142679,0,0,0
"LCN12",0.260242,0,0,0,0.6999,0,0,0
"LCN15",0,0,0,0,0.120618,0,0,0
"LCN2",0,0,0,0,0,0,0,0
"LCN6",0,0,0,0,0,0.121223,0,0
"LCN8",0,0,0,0,0,0,0,0
"LCN9",0,0,0,0,0,0,0,0
"LCNL1",0,0,0,0,0,0,0,0
"LCORL",11.9606,14.7399,20.3994,16.2743,21.0244,12.414,14.5221,17.7326
"LCP1",0.0515295,0.0183989,0.0172796,0.157854,0,0.0337383,0,0.0343622
"LCP2",0.0556708,0,0.112416,0.128414,0.0871922,0.054635,0,0.0558309
"LCT",0,0.0217005,0,0,0,0,0,0.0101171
"LCTL",0.192819,0.10332,0.259959,0,0.235171,0.252232,0.249385,0.0967865
"LDB1",82.3573,82.5159,87.8877,96.6236,93.7647,90.1993,86.0893,88.1904
"LDB2",67.3188,114.92,61.1151,100.328,70.361,100.112,59.6573,119.728
"LDB3",0,0,0.0129708,0,0.0134243,0,0,0
"LDHA",274.469,281.921,286.723,294.677,244.493,263.192,256.053,272.348
"LDHAL6A",0,0.0742101,0,0.0960709,0.036233,0.0679195,0.153567,0
"LDHAL6B",0.0791046,0.254056,0,0.402656,0.248295,0,0.175289,0.0794539
"LDHB",122.295,131.452,123.705,117.88,106.567,108.816,105.995,121.461
"LDHC",0,0,0,0,0,0,0,0
"LDHD",0,0,0,0.0953544,0.035942,0.0337045,0.0380975,0
"LDLR",15.7445,13.2856,15.3102,15.2162,16.5672,14.3051,14.2015,13.7836
"LDLRAD1",0,0,0,0,0,0,0,0
"LDLRAD2",0.485147,0.329116,0.162631,0.282269,0.420722,0.365315,0,0.274923
"LDLRAD3",38.0779,40.7475,39.2212,39.8583,40.0261,38.4365,35.4962,41.6338
"LDLRAP1",40.1767,53.0821,46.439,50.2582,45.0024,59.0748,51.4415,50.6499
"LDOC1",68.4738,66.7882,71.0698,76.3402,88.0425,78.2017,75.6471,62.4567
"LEAP2",0.0692201,0.222827,0.141768,0.0648706,0.292588,0.745154,0.384886,0.140258
"LECT2",0,0,0,0,0,0,0,0
"LEF1",0.0759212,0.13235,0.0547444,0.183344,0.10376,0.146281,0.13877,0.100569
"LEFTY1",0,0,0,0,0.0456964,0,0,0
"LEFTY2",0,0,0,0.0303696,0,0,0,0.0659807
"LEKR1",0,0,0,0,0,0.0349431,0,0.143181
"LELP1",0,0,0,0,0,0,0,0
"LEMD1",0,0,0,0,0,0,0,0
"LEMD2",6.79365,6.42249,6.84486,5.13705,7.66898,6.6732,5.78566,6.68754
"LEMD3",3.58994,4.02868,3.55703,3.79454,3.67461,3.14885,3.17712,3.43601
"LENEP",0,0,0,0,0,0,0,0.293261
"LENG1",8.14524,4.52074,5.47779,6.22808,5.15946,4.73973,3.87472,3.91588
"LENG8",81.5183,72.9701,78.7615,96.6972,96.7835,103.414,92.7352,89.9195
"LENG9",4.51599,3.64002,2.78005,2.90909,2.6469,4.78385,4.2873,2.50508
"LEO1",9.24865,9.36381,9.15113,8.66471,7.28989,9.05755,9.86517,9.36597
"LEP",0,0,0,0,0,0,0,0
"LEPROTL1",19.9035,20.1286,16.9182,18.4866,15.7239,21.3415,16.6255,18.0076
"LETM1",5.1925,5.49337,5.40495,5.77952,5.1268,6.21496,5.16681,5.65844
"LETM2",1.09191,1.67256,0.936596,1.38139,1.22609,1.53856,1.25664,0.989902
"LETMD1",10.0806,9.70197,9.68476,11.0648,10.4763,9.18869,10.1306,10.6852
"LEUTX",0,0,0,0,0,0,0,0
"LGALS1",2659.59,2356.26,2272.71,1895.56,1774.33,1977.29,1850.76,2590.24
"LGALS12",0,0,0,0,0,0,0,0
"LGALS13",0,0,0,0,0,0,0,0
"LGALS14",0,0,0,0,0,0,0,0
"LGALS16",0,0,0,0,0,0,0,0
"LGALS2",0,0,0,0,0,0,0,0
"LGALS3",24.5182,29.7744,24.249,22.3797,24.7955,26.9191,14.9299,25.2333
"LGALS3BP",0.240345,0.321951,0.63747,0.0277428,0.156946,0.265318,0.299704,0.241167
"LGALS4",0.0578082,0.124013,0,0.215769,0,0,0,0.175208
"LGALS7",0,0,0,0,0,0,0,0
"LGALS7B",0,0,0,0,0,0,0,0
"LGALS8",14.6437,15.643,15.0467,14.1858,13.496,13.43,13.2885,14.8564
"LGALS9B",0,0,0,0,0,0,0,0
"LGALS9C",0,0,0,0.0378922,0,0,0,0
"LGALSL",0.748018,0.819459,0.58145,0.734258,0.424695,0.65116,0.752923,0.595148
"LGI1",0,0,0,0,0,0,0,0
"LGI2",0.0200483,0.032205,0.04024,0,0.0208265,0.0295488,0.0221848,0.0500469
"LGI3",0,0,0,0,0,0,0,0
"LGI4",0,0,0,0.0846512,0,0,0,0.0230169
"LGMN",62.2358,64.7561,71.2383,67.2165,62.8194,60.1071,65.2553,58.1871
"LGR4",1.52508,1.96001,1.21307,1.57804,1.3443,1.88186,1.18829,1.98682
"LGR5",0,0,0,0,0,0,0,0.0230951
"LGR6",0,0,0,0,0,0,0,0
"LGSN",0,0,0,0,0,0,0.0125376,0
"LHB",0,0,0.214288,0,0,0.194138,0,0
"LHCGR",0,0,0,0,0,0,0,0
"LHFPL1",0,0,0,0.110247,0,0,0,0
"LHFPL2",41.8641,53.0994,67.9975,55.5651,60.6158,45.1566,42.8572,55.016
"LHFPL3",0,0,0,0,0,0,0,0
"LHFPL4",0.013161,0.0140957,0.0793321,0,0,0,0,0.0131516
"LHFPL5",0,0,0,0,0,0,0,0
"LHPP",2.32131,1.38532,2.4311,2.19533,1.68396,2.2964,1.71664,1.72525
"LHX1",0,0,0,0,0,0,0,0
"LHX2",0.0558227,0,0,0,0,0,0,0
"LHX3",0,0,0,0,0,0,0,0
"LHX4",0.590921,0.356283,0.523659,0.410324,0.579959,0.434674,0.614404,0.445455
"LHX5",0,0,0,0,0,0,0,0.0330113
"LHX6",2.16551,3.78218,1.77364,2.66699,1.98697,3.95927,1.63178,3.76791
"LHX8",0,0,0,0,0,0,0,0
"LHX9",0,0,0,0,0,0,0,0
"LIAS",3.70137,2.62313,2.06801,1.82323,3.00315,3.11109,2.55672,2.49468
"LIF",0.0828897,0.112533,0.297337,0.0965587,0.145825,0.195383,0.128482,0.175156
"LIFR",4.99195,6.23325,5.2967,4.73352,5.37863,4.97926,5.08059,5.99518
"LIG1",9.98022,10.3019,11.1646,10.7576,9.55797,12.0895,9.99343,10.3229
"LIG3",6.25115,6.23033,6.71196,6.32952,7.16024,5.7957,7.45874,6.31586
"LIG4",3.77054,2.82265,3.85614,3.00715,3.89675,2.86099,4.12631,2.9206
"LILRA1",0,0,0,0,0,0,0,0
"LILRA2",0,0,0,0,0,0,0,0
"LILRA3",0,0,0,0,0,0,0,0
"LILRA4",0,0,0,0,0,0,0,0
"LILRA5",0,0,0.0562449,0.0514426,0,0,0.122624,0.0557182
"LILRA6",0.0165287,0,0,0.0151864,0.0344047,0.0487011,0,0
"LILRB1",0,0,0,0.0218867,0,0,0,0
"LILRB2",0,0,0,0,0,0,0,0
"LILRB3",0.0235469,0.0756841,0.0237394,0,0,0.046231,0.0260857,0.0235898
"LILRB4",0,0,0,0,0,0,0,0
"LILRB5",0,0,0,0,0,0.0344341,0,0
"LIM2",0,0,0,0,0,0,0,0
"LIMA1",44.4555,36.4425,44.6771,32.5401,40.2776,33.5963,45.9557,37.164
"LIMCH1",6.27078,4.81677,5.25992,5.10122,6.40814,4.84069,5.9911,5.80716
"LIMD1",9.99096,8.17444,9.34462,9.19815,9.94711,9.11121,9.6212,9.15744
"LIMD2",18.2096,17.8335,18.147,23.791,19.6346,21.5296,17.0906,18.4161
"LIME1",0.625201,0.737784,1.46914,1.51952,1.58252,1.10182,1.1118,0.505892
"LIMK1",16.1057,18.9077,17.1349,23.7357,18.5453,22.0189,18.3,19.7905
"LIMK2",14.2258,16.8247,13.2264,19.0418,16.8954,18.9934,12.9576,16.6723
"LIMS1",16.0031,17.2931,15.5592,15.6423,14.6013,15.5627,15.2829,19.5816
"LIMS2",17.3316,15.4607,14.3672,22.5286,18.3439,19.5224,19.6504,17.3591
"LIN28A",0,0.0173128,0.032509,0,0,0.0158749,0,0.0323267
"LIN28B",0,0,0,0,0,0,0,0
"LIN37",22.1764,21.4634,21.7405,22.2342,20.1462,20.0973,19.6066,17.9856
"LIN52",5.67249,5.83808,7.49273,4.91787,5.89069,5.37614,7.14451,6.06433
"LIN7A",1.33978,2.01306,1.21673,2.85743,1.25433,1.18066,1.74987,2.62511
"LIN7B",0.342491,0.613431,0.356236,0.544229,0.122241,0.668311,0.254876,0.233923
"LIN7C",5.26136,2.91587,4.04812,3.90025,4.4743,3.30379,3.43097,3.85825
"LIN9",1.33777,1.01271,1.58911,1.41917,1.03149,1.00742,0.999291,1.04684
"LINGO1",0.0226057,0.242189,0,0,0.023568,0.266315,0,0.0905668
"LINGO2",0.14301,0.0255369,0.192258,0.0439179,0.149151,0,0.0528109,0.167161
"LINGO3",0,0,0,0,0,0,0,0
"LINGO4",0,0,0,0,0,0,0,0
"LIPA",16.0673,18.3787,18.0103,18.975,17.6776,15.5723,15.5847,17.8299
"LIPC",0,0.0474504,0,0.0821749,0,0,0,0
"LIPE",2.57142,6.30129,1.22007,2.50963,3.95779,1.55859,4.21913,3.25551
"LIPF",0.0543712,0,0,0,0,0,0,0
"LIPG",14.8032,25.9437,15.7122,32.4306,13.0706,23.2387,13.8309,33.5483
"LIPH",0,0,0,0,0,0,0,0
"LIPI",0,0,0,0,0,0,0,0
"LIPJ",0,0,0,0,0,0,0,0
"LIPK",0,0,0,0,0,0,0,0
"LIPM",0,0,0,0,0,0,0,0
"LIPN",0,0,0,0,0,0,0,0
"LIPT2",0.909092,0.887206,0.425122,1.63482,0.964439,0.88886,1.01211,1.42815
"LIX1",0,0.0175299,0,0,0.0510954,0,0,0.0163668
"LIX1L",57.3957,51.5402,61.3499,55.9954,57.8469,49.409,58.1787,57.8322
"LLGL1",15.9132,14.387,16.7224,16.8226,17.9582,18.2782,15.6671,17.0893
"LLGL2",0.861802,0.65608,1.0287,1.23396,1.11278,0.667356,0.475399,0.58325
"LMAN1",18.2368,16.7276,19.1234,18.5408,18.4372,14.7552,18.4643,17.4141
"LMAN1L",0,0,0,0,0,0,0,0
"LMAN2",50.7013,52.4077,47.5468,56.151,59.1229,52.7024,51.2963,57.0889
"LMAN2L",6.21628,6.78384,6.71335,6.56476,5.86943,6.5436,5.92712,6.85122
"LMBR1",10.379,10.84,12.5312,9.81756,10.991,9.72677,11.314,10.8397
"LMBR1L",38.0344,40.8173,42.0213,41.5727,39.4293,35.003,49.4819,41.7928
"LMBRD1",6.86868,6.98305,7.08677,6.50372,6.37778,6.68257,6.31159,6.80265
"LMBRD2",0.83831,1.50263,1.53124,1.0612,0.929334,0.785224,0.942367,1.29699
"LMCD1",11.1675,10.8074,12.4985,14.1131,12.4577,12.409,9.21939,13.6865
"LMF1",3.54579,4.88897,4.2182,4.89525,5.13049,7.11794,4.59015,5.48269
"LMF2",30.9324,32.1623,26.642,28.9967,31.0279,35.0366,31.8084,26.9505
"LMLN",1.78407,2.04533,1.80153,1.5568,1.59652,1.65167,2.04295,1.97667
"LMNA",79.8422,85.1815,74.2336,90.5621,93.9905,105.273,74.9219,84.1273
"LMNB1",20.8043,20.0288,22.185,20.1442,20.2615,19.6804,21.7914,23.3552
"LMNB2",22.9061,20.0256,22.9622,26.2783,25.4684,26.472,22.8029,23.6019
"LMO1",0,0.124601,0,0,0,0.170652,0,0.117366
"LMO2",24.8434,21.2148,25.7546,20.2751,20.6181,19.6773,17.5201,23.924
"LMO3",0.0195479,0,0,0,0,0,0,0
"LMO4",18.1873,16.2664,19.6683,18.9988,17.1687,13.2837,14.4742,19.0729
"LMOD1",0.147291,0.0175299,0.115216,0.0451069,0.119223,0.0482211,0.181193,0.114568
"LMOD2",0,0,0,0.0293561,0,0,0.0704385,0
"LMOD3",0.158091,0.0338668,0.0635867,0.0871279,0.0986998,0.108694,0.0700091,0.0474241
"LMTK2",6.16236,6.26008,7.23405,6.95438,6.22523,6.33195,6.48316,7.10372
"LMTK3",1.02819,0.803037,0.772194,0.176833,0.994769,1.00456,0.624956,1.04797
"LMX1A",0,0,0,0,0,0,0,0
"LMX1B",0,0,0,0,0,0,0,0
"LNP1",0.644474,1.15109,0.744377,0.680311,0.416922,0.903384,0.782434,0.708387
"LNPEP",6.1261,5.8979,6.82511,5.5469,6.21727,4.54866,7.10464,6.08065
"LNX1",0.469715,0.575669,0.327976,0.862935,0.292805,0.624875,0.569856,0.490148
"LNX2",7.30493,5.46718,7.34757,6.55832,6.95846,5.13169,6.64839,5.89947
"LONP1",12.8908,13.7285,11.3112,13.9097,14.2108,15.6681,14.7908,11.0109
"LONP2",8.01735,8.85308,8.88003,7.8391,8.4327,7.64911,9.41772,8.73095
"LONRF1",1.36707,1.0739,1.2657,0.85465,1.30959,0.841305,1.11011,0.948329
"LONRF2",0,0,0,0,0,0.0132134,0.00495606,0.0134046
"LONRF3",3.30011,3.42328,2.91107,2.28213,3.37203,2.63818,2.84855,2.82333
"LOX",14.2568,11.485,15.0703,13.5857,15.84,12.1413,15.5074,12.3208
"LOXHD1",0,0,0,0,0,0,0,0
"LOXL1",16.1512,16.4801,15.0626,13.5041,16.4306,17.8842,16.1114,16.3857
"LOXL3",0.528354,0.407542,0.383212,0.505736,0.660764,0.705514,0.49157,0.465526
"LOXL4",0.214088,0.095554,0.251326,0.163998,0.167173,0.192727,0.0395096,0.10709
"LPA",0,0,0,0,0,0,0,0
"LPAR1",0.445871,0.684006,0.38267,0.451593,0.418969,0.634721,0.666752,0.625165
"LPAR2",1.26403,0.852926,1.10507,0.567938,1.06485,1.1645,1.44639,1.00774
"LPAR3",0.0816272,0,0,0,0.1711,0,0.0452794,0
"LPAR4",1.19259,0.921288,1.21672,1.22987,0.87034,1.03597,0.799132,1.14044
"LPAR5",0,0.212297,0.117269,0.23573,0.0775121,0.048621,0.0548794,0.0744584
"LPAR6",4.19157,3.61644,3.04953,3.89165,2.64253,2.24377,3.43845,2.67463
"LPCAT1",20.095,23.7987,20.4259,23.4222,21.3075,23.6966,20.9,22.253
"LPCAT2",18.2647,15.4303,18.842,16.2951,16.714,13.5253,17.8894,17.333
"LPCAT3",22.4577,24.407,19.2689,24.0459,20.1492,22.7914,19.7684,23.5036
"LPCAT4",12.1831,13.7927,8.98208,13.851,10.5957,15.6013,10.1362,13.3915
"LPGAT1",5.76402,5.39509,5.90584,4.74318,5.40045,4.71151,5.65307,5.52888
"LPIN1",9.09925,11.2082,9.33811,9.47083,10.0329,9.99352,10.3944,10.9217
"LPIN2",6.46768,6.62112,6.98432,6.24211,7.27216,6.75941,6.76326,6.45806
"LPIN3",0.254005,0.339684,0.267823,0.521066,0.220194,0.42973,0.377851,0.409043
"LPL",0.0173857,0,0,0,0,0,0,0
"LPO",0,0,0,0,0,0,0,0.0244694
"LPP",61.4734,66.382,73.3798,56.8458,72.996,52.179,68.1413,71.9524
"LPXN",8.84359,11.926,8.88499,13.7523,7.5238,8.59721,10.5563,9.62702
"LRAT",0,0.0140716,0.0527971,0.0241124,0.0273211,0.0645344,0,0
"LRBA",7.34452,7.06985,7.71167,6.44347,7.56976,6.47066,7.09847,7.60685
"LRCH1",4.9134,4.55314,4.45271,4.29799,4.64545,4.09213,6.26601,4.54593
"LRCH2",1.4442,1.4482,1.28319,1.63504,1.50275,1.26773,1.38771,1.6787
"LRCH3",21.3167,26.0707,29.9009,24.7996,27.5732,23.4438,24.9677,26.7551
"LRCH4",22.0065,18.7975,20.3423,22.7862,24.4601,27.9658,23.1511,20.9994
"LRFN1",0.631627,0.564542,0.339334,0.71695,0.881072,0.890733,0.514143,0.379435
"LRFN2",0,0,0,0,0,0,0,0
"LRFN3",10.1692,10.7509,11.2958,12.3569,13.9884,14.7063,11.65,13.6815
"LRFN4",6.77199,7.00187,5.6837,8.35985,8.21747,8.23935,5.89006,5.91403
"LRFN5",0.0698398,0.112216,0,0.176523,0.0545291,0.222914,0,0.139727
"LRG1",0.0785449,0.126296,0,0.0363911,0.164566,0.115535,0.0435641,0.157984
"LRGUK",0.0494365,0.105936,0.0997212,0.0911211,0.0773586,0.048527,0.027386,0.0990818
"LRIF1",7.74182,9.31222,7.93875,7.86597,7.3767,7.80008,8.62821,8.34891
"LRIG1",7.43896,8.4435,9.01439,9.51063,9.26537,9.65434,9.50099,8.67517
"LRIG2",5.97095,6.45832,7.09889,6.70363,6.97292,5.97859,6.5786,8.02089
"LRIG3",17.9973,23.4071,17.7111,22.0172,16.9646,19.3205,17.451,24.9455
"LRIT1",0,0,0,0,0,0,0,0
"LRIT2",0,0,0,0,0,0,0,0
"LRIT3",0.0180135,0.0385921,0,0,0.112534,0.0707607,0.0398929,0.018022
"LRP1",0.962029,1.1241,1.13115,1.25093,1.37509,1.50893,1.13342,1.15109
"LRP10",58.7136,60.4557,56.8073,64.9343,69.8904,72.0272,57.928,59.6196
"LRP11",6.731,7.49334,3.75851,5.05404,2.32072,4.33729,4.83271,3.08316
"LRP12",2.34344,1.81515,2.33595,1.83988,1.78051,1.46223,2.09688,1.85457
"LRP1B",0.00752295,0,0.00376696,0.0137586,0.00390048,0.0073951,0.0124805,0.00375021
"LRP2",0,0,0,0.00361636,0.00410079,0,0,0
"LRP2BP",0.248408,0.438976,0.573845,0.649482,0.451897,0.341659,0.494888,0.508782
"LRP3",5.80435,6.43188,5.25307,6.83457,5.89885,7.1368,5.17803,5.01899
"LRP4",1.15934,1.40835,1.33893,1.80238,1.49525,1.72854,1.60185,1.61335
"LRP5",29.3119,37.4638,26.7233,41.6984,35.1286,45.9033,28.136,39.5725
"LRP6",3.85638,4.18206,4.0836,4.2858,3.87183,3.51991,4.13178,4.39823
"LRP8",3.61534,4.27416,3.83698,4.12179,3.52258,4.02549,3.78727,3.64626
"LRPAP1",5.02506,4.78643,4.21482,4.73597,5.30323,4.81094,4.4906,4.455
"LRPPRC",19.3437,18.919,19.0699,18.488,19.0219,18.0162,20.6198,20.146
"LRR1",9.29977,8.36069,8.1029,11.2171,5.42558,8.11936,7.14484,8.40673
"LRRC1",2.97946,2.79594,3.40061,2.84006,2.69791,2.51045,2.59238,2.61283
"LRRC10",0,0,0,0,0,0,0,0.0258385
"LRRC10B",0,0,0.030984,0,0,0,0,0
"LRRC14",5.59605,5.46376,5.64566,5.24812,5.16875,4.9354,4.9114,4.18342
"LRRC14B",0,0,0,0,0,0,0,0
"LRRC15",0.0108202,0,0.021734,0,0.0675126,0.0106296,0,0.0324406
"LRRC17",4.5855,4.46712,3.54363,4.50706,3.90027,4.7376,3.94862,4.69272
"LRRC18",0,0,0,0,0,0,0,0
"LRRC19",0.162888,0.155097,0.163916,0.149747,0.0753793,0.195516,0.200408,0.108646
"LRRC2",0.0124785,0.0133645,0,0.0114478,0.0389158,0.0245182,0.0690556,0.0124675
"LRRC20",3.80941,3.77902,3.98773,5.30979,4.28077,4.72636,5.31544,4.53875
"LRRC23",3.5451,2.45309,3.61789,2.44382,2.04572,2.89212,2.06515,2.33947
"LRRC25",0,0.0300866,0,0,0,0,0,0
